cwsac_id,belligerent,unit_code,companies,batteries,detachment,section,added,src,comment
AR016,Confederate,CAR0020RI,,,,,FALSE,CRUTE,
AR016,Confederate,CAR0026RI,,,,,FALSE,CRUTE,
AR016,Confederate,CAR0027RI,,,,,FALSE,CRUTE,
AR016,Confederate,CAR0032RI,,,,,FALSE,CRUTE,
AR016,Confederate,CAR0033RI,,,,,FALSE,CRUTE,
AR016,Confederate,CAR0034RI,,,,,FALSE,CRUTE,
AR016,Confederate,CAR0035RI,,,,,FALSE,CRUTE,
AR016,Confederate,CAR0036RI,,,,,FALSE,CRUTE,
AR016,Confederate,CAR0038RI,,,,,FALSE,CRUTE,
AR016,Confederate,CARHARDRI,,,,,FALSE,CRUTE,
AR016,Confederate,CMO0003RC01,,,,,FALSE,CRUTE,
AR016,Confederate,CMO0003YAL1,,,,,FALSE,CRUTE,
AR016,Confederate,CMO0004RC,,,,,FALSE,CRUTE,
AR016,Confederate,CMO0010RC,,,,,FALSE,CRUTE,
AR016,Confederate,CMO0011RI,,,,,FALSE,CRUTE,
AR016,Confederate,CMO0012RI,,,,,FALSE,CRUTE,
AR016,Confederate,CTX0013RCT,,,,,FALSE,CRUTE,
AR016,Confederate,CTX0022RI,,,,,FALSE,CRUTE,
AR016,Confederate,CTX0028RC,,,,,FALSE,CRUTE,
AR016,US,UIA0001RC,,,,,FALSE,DYER,
AR016,US,UIA0018RI,,,,,FALSE,DYER,
AR016,US,UIA0029RI,,,,,FALSE,DYER,
AR016,US,UIA0033RI,,,,,FALSE,DYER,
AR016,US,UIA0036RI,,,,,FALSE,DYER,
AR016,US,UIA0040RI,,,,,FALSE,DYER,
AR016,US,UIL0013RC,,,,,FALSE,DYER,
AR016,US,UIL0043RI,,,,,FALSE,DYER,
AR016,US,UILVAUGYAL,,,,,FALSE,DYER,
AR016,US,UIN0002YAL,,,,,FALSE,DYER,
AR016,US,UIN0043RI,,,,,FALSE,DYER,
AR016,US,UIN0050RI,,,,,FALSE,DYER,
AR016,US,UKS0002RC,,,,,FALSE,DYER,
AR016,US,UKS0006RC,,,,,FALSE,DYER,
AR016,US,UKS0014RC,,,,,FALSE,DYER,
AR016,US,UMO0001BCR,,,,,FALSE,DYER,
AR016,US,UMO0002RC,,,,,FALSE,DYER,
AR016,US,UOH0077RI,,,,,FALSE,DYER,
AR016,US,UUS0079RI02C,,,,,FALSE,DYER,
AR016,US,UUS0083RI02C,,,,,FALSE,DYER,
AR016,US,UWI0009RI,,,,,FALSE,DYER,
AR016,US,UWI0027RI,,,,,FALSE,DYER,
AR017,US,UIA0014RI,,,,,FALSE,DYER,
AR017,US,UIA0027RI,,,,,FALSE,DYER,
AR017,US,UIA0032RI,,,,,FALSE,DYER,
AR017,US,UIA0035RI,,,,,FALSE,DYER,
AR017,US,UIL0047RI,,,,,FALSE,DYER,
AR017,US,UIL0049RI,,,,,FALSE,DYER,
AR017,US,UIL0058RI,,,,,FALSE,DYER,
AR017,US,UIL0117RI,,,,,FALSE,DYER,
AR017,US,UIN0003YAL,,,,,FALSE,DYER,
AR017,US,UIN0089RI,,,,,FALSE,DYER,
AR017,US,UMN0005RI,,,,,FALSE,DYER,
AR017,US,UMO0024RI,,,,,FALSE,DYER,
AR017,US,UMO0033RI,,,,,FALSE,DYER,
AR017,US,UNY0178RI,,,,,FALSE,DYER,
AR017,US,UWI0002RC,,,,,FALSE,DYER,
AR017,US,UWI0008RI,,,,,FALSE,DYER,
CO001,US,UCO0001RC,,,,,FALSE,DYER,
CO001,US,UCO0003RC,,,,,FALSE,DYER,
FL001,US,UNY0006RI,,,,,FALSE,DYER,
FL001,US,UUR0001RAL,,,,,FALSE,DYER,
FL001,US,UUR0003RI,,,,,FALSE,DYER,
FL006,US,UFL0002RC,,,,,FALSE,DYER,
FL006,US,UUS0002RI00C,,,,,FALSE,DYER,
FL006,US,UUS0099RI00C,,,,,FALSE,DYER,
GA001,US,UCT0006RI,,,,,FALSE,DYER,
GA001,US,UCT0007RI,,,,,FALSE,DYER,
GA001,US,UME0008RI,,,,,FALSE,DYER,
GA001,US,UMI0008RI,,,,,FALSE,DYER,
GA001,US,UNY0046RI,,,,,FALSE,DYER,
GA001,US,UNY0047RI,,,,,FALSE,DYER,
GA001,US,UNY0048RI,,,,,FALSE,DYER,
GA001,US,URI0003RAH,,,,,FALSE,DYER,
GA003,US,UIL0019RI,,,,,FALSE,DYER,
GA003,US,UIL0024RI,,,,,FALSE,DYER,
GA003,US,UIL0104RI,,,,,FALSE,DYER,
GA003,US,UILBRIDYAL,,,,,FALSE,DYER,
GA003,US,UIN0004YAL,,,,,FALSE,DYER,
GA003,US,UIN0037RI,,,,,FALSE,DYER,
GA003,US,UIN0038RI,,,,,FALSE,DYER,
GA003,US,UIN0042RI,,,,,FALSE,DYER,
GA003,US,UIN0088RI,,,,,FALSE,DYER,
GA003,US,UKY0015RI,,,,,FALSE,DYER,
GA003,US,UMI0001RAL,,,,,FALSE,DYER,
GA003,US,UOH0002RI01,,,,,FALSE,DYER,
GA003,US,UOH0018RI01,,,,,FALSE,DYER,
GA003,US,UOH0021RI01,,,,,FALSE,DYER,
GA003,US,UOH0033RI,,,,,FALSE,DYER,
GA003,US,UOH0074RI,,,,,FALSE,DYER,
GA003,US,UOH0094RI,,,,,FALSE,DYER,
GA003,US,UPA0078RI,,,,,FALSE,DYER,
GA003,US,UPA0079RI,,,,,FALSE,DYER,
GA003,US,UWI0001RI01,,,,,FALSE,DYER,
GA003,US,UWI0010RI,,,,,FALSE,DYER,
GA003,US,UWI0021RI,,,,,FALSE,DYER,
GA004,Confederate,CAL0001BA,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0003RC,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0004RC02,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0009RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0012RC,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0015RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0016RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0017BS,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0018RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0019RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0022RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0024RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0025RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0032RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0033RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0036RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0038RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0039RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0040RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0041RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0043RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0044RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0045RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0047RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0048RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0050RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAL0051R,,,,,FALSE,CRUTE,
GA004,Confederate,CALEUFA0AL,,,,,FALSE,CRUTE,
GA004,Confederate,CALHILLL0V,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0001RI03,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0002R0T,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0003RC,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0003RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0004RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0005RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0008RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0013RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0019RI02,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0024RI,,,,,FALSE,CRUTE,
GA004,Confederate,CAR0025RI,,,,,FALSE,CRUTE,
GA004,Confederate,CARRIVEYAL,,,,,FALSE,CRUTE,
GA004,Confederate,CARWIGGYAL,,,,,FALSE,CRUTE,
GA004,Confederate,CFL0001RI,,,,,FALSE,CRUTE,
GA004,Confederate,CFL0003RI,,,,,FALSE,CRUTE,
GA004,Confederate,CFL0004RI,,,,,FALSE,CRUTE,
GA004,Confederate,CFL0006RI,,,,,FALSE,CRUTE,
GA004,Confederate,CFL0007RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0001BS,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0001RC,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0002BS,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0002RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0002RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0003RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0004BS,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0005RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0006RC,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0008BI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0009RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0012RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0015RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0017RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0020RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0025RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0029RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0030RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0037RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0046RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0047RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0053RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0059RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGA0065RI,,,,,FALSE,CRUTE,
GA004,Confederate,CGAHOWECAL,,,,,FALSE,CRUTE,
GA004,Confederate,CGAPHILL,,,,,FALSE,CRUTE,
GA004,Confederate,CKY0002RIT,,,,,FALSE,CRUTE,
GA004,Confederate,CKY0004RIT,,,,,FALSE,CRUTE,
GA004,Confederate,CKY0005RIT,,,,,FALSE,CRUTE,
GA004,Confederate,CKY0006RIT,,,,,FALSE,CRUTE,
GA004,Confederate,CKY0009RIT,,,,,FALSE,CRUTE,
GA004,Confederate,CKYCOBBCAL,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0001RC,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0001RI02,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0004RI,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0013RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0014BS,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0016RI,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0019RI,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0020RI,,,,,FALSE,CRUTE,
GA004,Confederate,CLA0025RI,,,,,FALSE,CRUTE,
GA004,Confederate,CLAWASHBA,,,,,FALSE,CRUTE,
GA004,Confederate,CMOHBLECAL,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0005RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0007RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0008RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0009RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0013RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0015BS,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0017RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0018RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0021RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0024RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0027RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0029RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0030RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0032RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0034RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0041RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMS0044RI,,,,,FALSE,CRUTE,
GA004,Confederate,CMSDARDCAL,,,,,FALSE,CRUTE,
GA004,Confederate,CMSSTANC,,,,,FALSE,CRUTE,
GA004,Confederate,CMSSWETCAL,,,,,FALSE,CRUTE,
GA004,Confederate,CMSTURNCAL,,,,,FALSE,CRUTE,
GA004,Confederate,CNC0029RI,,,,,FALSE,CRUTE,
GA004,Confederate,CNC0039RI,,,,,FALSE,CRUTE,
GA004,Confederate,CNC0058RI,,,,,FALSE,CRUTE,
GA004,Confederate,CNC0060RI,,,,,FALSE,CRUTE,
GA004,Confederate,CSC0002RI,,,,,FALSE,CRUTE,
GA004,Confederate,CSC0003BAL,,,,,FALSE,CRUTE,
GA004,Confederate,CSC0003BI,,,,,FALSE,CRUTE,
GA004,Confederate,CSC0007RI,,,,,FALSE,CRUTE,
GA004,Confederate,CSC0008RI,,,,,FALSE,CRUTE,
GA004,Confederate,CSC0015RI,,,,,FALSE,CRUTE,
GA004,Confederate,CSC0019RI,,,,,FALSE,CRUTE,
GA004,Confederate,CSC0024RI,,,,,FALSE,CRUTE,
GA004,Confederate,CSCHAMPL,,,,,FALSE,CRUTE,
GA004,Confederate,CSCPALMRS,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0001BI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0001RI03,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0002RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0002RI02,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0004RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0005RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0005RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0006RC,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0006RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0008RC,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0008RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0009RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0010RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0010RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0011RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0012BC,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0012RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0013RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0013RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0015RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0016BC,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0016RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0017RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0018RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0019RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0019RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0020RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0023BI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0023RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0024BS,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0024RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0025RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0027RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0028RIV,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0029RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0030RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0032RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0034RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0035RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0037RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0038RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0041RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTN0044RI02,,,,,FALSE,CRUTE,
GA004,Confederate,CTNBAXTCAL,,,,,FALSE,CRUTE,
GA004,Confederate,CTNJACKCC,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0001RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0005RI01,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0006R0V,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0006RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0008RC,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0009RI02,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0010RI,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0011RC,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0024RC01,,,,,FALSE,CRUTE,
GA004,Confederate,CTX0025RC,,,,,FALSE,CRUTE,
GA004,Confederate,CVA0054RI,,,,,FALSE,CRUTE,
GA004,Confederate,CVA0063RI,,,,,FALSE,CRUTE,
GA004,Confederate,CVAJEFFCAL,,,,,FALSE,CRUTE,
GA004,Confederate,CVATAYLCAL,,,,,FALSE,CRUTE,
GA004,US,UIL0001RAL,,,,,FALSE,DYER,
GA004,US,UIL0002RAL,,,,,FALSE,DYER,
GA004,US,UIL0007RC,,,,,FALSE,DYER,
GA004,US,UIL0015RC,,,,,FALSE,DYER,
GA004,US,UIL0019RI,,,,,FALSE,DYER,
GA004,US,UIL0021RI,,,,,FALSE,DYER,
GA004,US,UIL0022RI,,,,,FALSE,DYER,
GA004,US,UIL0024RI,,,,,FALSE,DYER,
GA004,US,UIL0025RI,,,,,FALSE,DYER,
GA004,US,UIL0027RI,,,,,FALSE,DYER,
GA004,US,UIL0035RI,,,,,FALSE,DYER,
GA004,US,UIL0036RI,,,,,FALSE,DYER,
GA004,US,UIL0038RI,,,,,FALSE,DYER,
GA004,US,UIL0042RI,,,,,FALSE,DYER,
GA004,US,UIL0044RI,,,,,FALSE,DYER,
GA004,US,UIL0051RI,,,,,FALSE,DYER,
GA004,US,UIL0073RI,,,,,FALSE,DYER,
GA004,US,UIL0078RI,,,,,FALSE,DYER,
GA004,US,UIL0079RI,,,,,FALSE,DYER,
GA004,US,UIL0084RI,,,,,FALSE,DYER,
GA004,US,UIL0085RI,,,,,FALSE,DYER,
GA004,US,UIL0086RI,,,,,FALSE,DYER,
GA004,US,UIL0088RI,,,,,FALSE,DYER,
GA004,US,UIL0089RI,,,,,FALSE,DYER,
GA004,US,UIL0092RI,,,,,FALSE,DYER,
GA004,US,UIL0096RI,,,,,FALSE,DYER,
GA004,US,UIL0098RI,,,,,FALSE,DYER,
GA004,US,UIL0100RI,,,,,FALSE,DYER,
GA004,US,UIL0104RI,,,,,FALSE,DYER,
GA004,US,UIL0123RI,,,,,FALSE,DYER,
GA004,US,UIL0125RI,,,,,FALSE,DYER,
GA004,US,UILBRIDYAL,,,,,FALSE,DYER,
GA004,US,UILCHICYAL1,,,,,FALSE,DYER,
GA004,US,UIN0002RC,,,,,FALSE,DYER,
GA004,US,UIN0003RC,,,,,FALSE,DYER,
GA004,US,UIN0004RC,,,,,FALSE,DYER,
GA004,US,UIN0004YAL,,,,,FALSE,DYER,
GA004,US,UIN0005YAL,,,,,FALSE,DYER,
GA004,US,UIN0006RI01,,,,,FALSE,DYER,
GA004,US,UIN0007YAL,,,,,FALSE,DYER,
GA004,US,UIN0008YAL,,,,,FALSE,DYER,
GA004,US,UIN0009RI01,,,,,FALSE,DYER,
GA004,US,UIN0010RI01,,,,,FALSE,DYER,
GA004,US,UIN0011YAL,,,,,FALSE,DYER,
GA004,US,UIN0017RI,,,,,FALSE,DYER,
GA004,US,UIN0018YAL,,,,,FALSE,DYER,
GA004,US,UIN0019YAL,,,,,FALSE,DYER,
GA004,US,UIN0021YAL,,,,,FALSE,DYER,
GA004,US,UIN0029RI,,,,,FALSE,DYER,
GA004,US,UIN0030RI,,,,,FALSE,DYER,
GA004,US,UIN0031RI,,,,,FALSE,DYER,
GA004,US,UIN0032RI,,,,,FALSE,DYER,
GA004,US,UIN0035RI,,,,,FALSE,DYER,
GA004,US,UIN0036RI,,,,,FALSE,DYER,
GA004,US,UIN0037RI,,,,,FALSE,DYER,
GA004,US,UIN0042RI,,,,,FALSE,DYER,
GA004,US,UIN0044RI,,,,,FALSE,DYER,
GA004,US,UIN0058RI,,,,,FALSE,DYER,
GA004,US,UIN0068RI,,,,,FALSE,DYER,
GA004,US,UIN0072RI,,,,,FALSE,DYER,
GA004,US,UIN0074RI,,,,,FALSE,DYER,
GA004,US,UIN0075RI,,,,,FALSE,DYER,
GA004,US,UIN0079RI,,,,,FALSE,DYER,
GA004,US,UIN0081RI,,,,,FALSE,DYER,
GA004,US,UIN0082RI,,,,,FALSE,DYER,
GA004,US,UIN0084RI,,,,,FALSE,DYER,
GA004,US,UIN0086RI,,,,,FALSE,DYER,
GA004,US,UIN0087RI,,,,,FALSE,DYER,
GA004,US,UIN0088RI,,,,,FALSE,DYER,
GA004,US,UIN0101RI,,,,,FALSE,DYER,
GA004,US,UKS0008RI,,,,,FALSE,DYER,
GA004,US,UKY0001RI01,,,,,FALSE,DYER,
GA004,US,UKY0002RC,,,,,FALSE,DYER,
GA004,US,UKY0002RI01,,,,,FALSE,DYER,
GA004,US,UKY0004RC,,,,,FALSE,DYER,
GA004,US,UKY0004RIT,,,,,FALSE,DYER,
GA004,US,UKY0005RC,,,,,FALSE,DYER,
GA004,US,UKY0005RI,,,,,FALSE,DYER,
GA004,US,UKY0006RC,,,,,FALSE,DYER,
GA004,US,UKY0006RI,,,,,FALSE,DYER,
GA004,US,UKY0008RI,,,,,FALSE,DYER,
GA004,US,UKY0009RI,,,,,FALSE,DYER,
GA004,US,UKY0015RI,,,,,FALSE,DYER,
GA004,US,UKY0017RI,,,,,FALSE,DYER,
GA004,US,UKY0018RI,,,,,FALSE,DYER,
GA004,US,UKY0023RI,,,,,FALSE,DYER,
GA004,US,UMI0001RAL,,,,,FALSE,DYER,
GA004,US,UMI0002RC,,,,,FALSE,DYER,
GA004,US,UMI0004RC,,,,,FALSE,DYER,
GA004,US,UMI0009RI,,,,,FALSE,DYER,
GA004,US,UMI0013RI,,,,,FALSE,DYER,
GA004,US,UMI0021RI,,,,,FALSE,DYER,
GA004,US,UMI0022RI,,,,,FALSE,DYER,
GA004,US,UMN0002RI,,,,,FALSE,DYER,
GA004,US,UMN0002YAL,,,,,FALSE,DYER,
GA004,US,UMO0001RAL,,,,,FALSE,DYER,
GA004,US,UMO0015RI,,,,,FALSE,DYER,
GA004,US,UOH0001RC,,,,,FALSE,DYER,
GA004,US,UOH0001RI01,,,,,FALSE,DYER,
GA004,US,UOH0002RI01,,,,,FALSE,DYER,
GA004,US,UOH0003RC,,,,,FALSE,DYER,
GA004,US,UOH0006RI01,,,,,FALSE,DYER,
GA004,US,UOH0006YAL,,,,,FALSE,DYER,
GA004,US,UOH0009RI01,,,,,FALSE,DYER,
GA004,US,UOH0010RI01,,,,,FALSE,DYER,
GA004,US,UOH0011RI01,,,,,FALSE,DYER,
GA004,US,UOH0013RI01,,,,,FALSE,DYER,
GA004,US,UOH0014RI01,,,,,FALSE,DYER,
GA004,US,UOH0015RI01,,,,,FALSE,DYER,
GA004,US,UOH0017RI01,,,,,FALSE,DYER,
GA004,US,UOH0018RI01,,,,,FALSE,DYER,
GA004,US,UOH0018YAL,,,,,FALSE,DYER,
GA004,US,UOH0019RI01,,,,,FALSE,DYER,
GA004,US,UOH0020YAL,,,,,FALSE,DYER,
GA004,US,UOH0021RI01,,,,,FALSE,DYER,
GA004,US,UOH0024RI,,,,,FALSE,DYER,
GA004,US,UOH0026RI,,,,,FALSE,DYER,
GA004,US,UOH0031RI,,,,,FALSE,DYER,
GA004,US,UOH0033RI,,,,,FALSE,DYER,
GA004,US,UOH0035RI,,,,,FALSE,DYER,
GA004,US,UOH0036RI,,,,,FALSE,DYER,
GA004,US,UOH0038RI,,,,,FALSE,DYER,
GA004,US,UOH0040RI,,,,,FALSE,DYER,
GA004,US,UOH0041RI,,,,,FALSE,DYER,
GA004,US,UOH0049RI,,,,,FALSE,DYER,
GA004,US,UOH0051RI,,,,,FALSE,DYER,
GA004,US,UOH0059RI,,,,,FALSE,DYER,
GA004,US,UOH0064RI,,,,,FALSE,DYER,
GA004,US,UOH0065RI,,,,,FALSE,DYER,
GA004,US,UOH0069RI,,,,,FALSE,DYER,
GA004,US,UOH0074RI,,,,,FALSE,DYER,
GA004,US,UOH0089RI,,,,,FALSE,DYER,
GA004,US,UOH0090RI,,,,,FALSE,DYER,
GA004,US,UOH0092RI,,,,,FALSE,DYER,
GA004,US,UOH0093RI,,,,,FALSE,DYER,
GA004,US,UOH0094RI,,,,,FALSE,DYER,
GA004,US,UOH0098RI,,,,,FALSE,DYER,
GA004,US,UOH0099RI,,,,,FALSE,DYER,
GA004,US,UOH0101RI,,,,,FALSE,DYER,
GA004,US,UOH0105RI,,,,,FALSE,DYER,
GA004,US,UOH0113RI,,,,,FALSE,DYER,
GA004,US,UOH0121RI,,,,,FALSE,DYER,
GA004,US,UOH0124RI,,,,,FALSE,DYER,
GA004,US,UOH0125RI,,,,,FALSE,DYER,
GA004,US,UPA0007RC,,,,,FALSE,DYER,
GA004,US,UPA0009RC,,,,,FALSE,DYER,
GA004,US,UPA000BYAL,,,,,FALSE,DYER,
GA004,US,UPA0015RC,,,,,FALSE,DYER,
GA004,US,UPA0077RI,,,,,FALSE,DYER,
GA004,US,UPA0078RI,,,,,FALSE,DYER,
GA004,US,UPA0079RI,,,,,FALSE,DYER,
GA004,US,UTN0001RC01,,,,,FALSE,DYER,
GA004,US,UTN0002RC,,,,,FALSE,DYER,
GA004,US,UUR0004RA,,,,,FALSE,DYER,
GA004,US,UUR0004RC,,,,,FALSE,DYER,
GA004,US,UUR0005RA,,,,,FALSE,DYER,
GA004,US,UUR0015RI,,,,,FALSE,DYER,
GA004,US,UUR0016RI,,,,,FALSE,DYER,
GA004,US,UUR0018RI,,,,,FALSE,DYER,
GA004,US,UUR0019RI,,,,,FALSE,DYER,
GA004,US,UWI0001RC,,,,,FALSE,DYER,
GA004,US,UWI0001RI01,,,,,FALSE,DYER,
GA004,US,UWI0003YAL,,,,,FALSE,DYER,
GA004,US,UWI0005YAL,,,,,FALSE,DYER,
GA004,US,UWI0008YAL,,,,,FALSE,DYER,
GA004,US,UWI0010RI,,,,,FALSE,DYER,
GA004,US,UWI0015RI,,,,,FALSE,DYER,
GA004,US,UWI0021RI,,,,,FALSE,DYER,
GA004,US,UWI0024RI,,,,,FALSE,DYER,
GA005,Confederate,CAR0002RI02,,,,,FALSE,CRUTE,
GA005,Confederate,CAR0005RI,,,,,FALSE,CRUTE,
GA005,Confederate,CAR0006RI,,,,,FALSE,CRUTE,
GA005,Confederate,CAR0007RI,,,,,FALSE,CRUTE,
GA005,Confederate,CAR0008RI,,,,,FALSE,CRUTE,
GA005,Confederate,CAR0013RI,,,,,FALSE,CRUTE,
GA005,Confederate,CAR0019RI02,,,,,FALSE,CRUTE,
GA005,US,UIA0004RI,,,,,FALSE,DYER,
