cwsac_id,belligerent,casualties_kwm_mean,casualties_k_mean,casualties_w_mean,casualties_m_mean,casualties_kwm_var,casualties_k_var,casualties_w_var,casualties_m_var,casualties_kw_mean,casualties_kw_var,strength_mean,strength_var,casualties_km_mean,casualties_wm_mean,casualties_km_var,casualties_wm_var
PA002,US,23e3,,,,83333.33333333333,,,,,,83289,0.08333333333333333,,,,
SC001,Confederate,4,,,,0.08333333333333333,,,,,,500,833.3333333333334,,,,
SC001,US,11,,,,0.08333333333333333,,,,,,80,8.333333333333334,,,,
SC002,Confederate,204,,,,0.08333333333333333,,,,,,2e3,83333.33333333333,,,,
SC002,US,683,,,,0.08333333333333333,,,,,,6600,833.3333333333334,,,,
SC003,Confederate,0,0,0,0,0.08333333333333333,,,,0,0.08333333333333333,,,0,0,0.08333333333333333,
SC003,US,0,0,0,0,0.08333333333333333,,,,0,0.08333333333333333,,,0,0,0.08333333333333333,
SC004,Confederate,14,,,,0.08333333333333333,,,,,,,,,,,
SC004,US,22,,,,0.08333333333333333,,,,,,,,,,,
SC005,Confederate,12,,,,0.08333333333333333,,,,,,,,,,,
SC005,US,339,,,,0.08333333333333333,,,,,,,,,,,
SC006,Confederate,18,,,,0.08333333333333333,,,,,,3e3,83333.33333333333,,,,
SC006,US,46,,,,0.08333333333333333,,,,,,3800,833.3333333333334,,,,
SC007,Confederate,222,,,,0.08333333333333333,,,,,,1800,833.3333333333334,,,,
SC007,US,1515,,,,0.08333333333333333,,,,,,5e3,83333.33333333333,,,,
SC008,Confederate,,,,,,,,,,,,,,,,
SC008,US,,,,,,,,,,,,,,,,
SC009,Confederate,100,,,,833.3333333333334,,,,,,,,,,,
SC009,US,117,,,,0.08333333333333333,,,,,,413,0.08333333333333333,,,,
SC010,Confederate,50,,,,8.333333333333334,,,,,,1400,833.3333333333334,,,,
SC010,US,746,,,,0.08333333333333333,,,,,,5e3,83333.33333333333,,,,
SC011,Confederate,170,,,,8.333333333333334,,,,,,1200,833.3333333333334,,,,
SC011,US,92,,,,0.08333333333333333,,,,,,5e3,83333.33333333333,,,,
TN001,Confederate,99,,,,0.08333333333333333,,,,,,,,,,,
TN001,US,47,,,,0.08333333333333333,,,,,,,,,,,
TN002,Confederate,17e3,,,,83333.33333333333,,,,,,,,,,,
TN002,US,2832,,,,0.08333333333333333,,,,,,,,,,,
TN003,Confederate,10699,,,,0.08333333333333333,,,,,,44968,0.08333333333333333,,,,
TN003,US,13047,,,,0.08333333333333333,,,,,,65085,0.08333333333333333,,,,
TN004,Confederate,180,,,,8.333333333333334,,,,,,,,,,,
TN004,US,1,,,,0.08333333333333333,,,,,,,,,,,
TN005,Confederate,3,,,,0.08333333333333333,,,,,,,,,,,
TN005,US,23,,,,0.08333333333333333,,,,,,,,,,,
TN006,Confederate,150,,,,8.333333333333334,,,,,,1400,833.3333333333334,,,,
TN006,US,1200,,,,833.3333333333334,,,,,,900,833.3333333333334,,,,
TN007,Confederate,400,,,,833.3333333333334,,,,,,,,,,,
TN007,US,500,,,,833.3333333333334,,,,,,,,,,,
TN008,Confederate,139,,,,0.08333333333333333,,,,,,,,,,,
TN008,US,2096,,,,0.08333333333333333,,,,,,,,,,,
TN009,Confederate,,,,,,,,,,,400,833.3333333333334,,,,
TN009,US,6,,,,0.08333333333333333,,,,,,,,,,,
TN010,Confederate,1e4,,,,8333333.333333333,,,,,,,,,,,
TN010,US,13e3,,,,83333.33333333333,,,,,,45e3,83333.33333333333,,,,
TN011,Confederate,500,,,,833.3333333333334,,,,,,,,,,,
TN011,US,237,,,,0.08333333333333333,,,,,,3e3,83333.33333333333,,,,
TN012,Confederate,855,,,,0.08333333333333333,,,,,,2500,833.3333333333334,,,,
TN012,US,110,,,,8.333333333333334,,,,,,800,833.3333333333334,,,,
TN013,Confederate,357,,,,0.08333333333333333,,,,,,,,,,,
TN013,US,1600,,,,833.3333333333334,,,,,,,,,,,
TN014,Confederate,150,,,,8.333333333333334,,,,,,3500,833.3333333333334,,,,
TN014,US,38,,,,0.08333333333333333,,,,,,1300,833.3333333333334,,,,
TN015,Confederate,3,,,,0.08333333333333333,,,,,,,,,,,
TN015,US,529,,,,0.08333333333333333,,,,,,400,833.3333333333334,,,,
TN016,Confederate,137,,,,0.08333333333333333,,,,,,,,,,,
TN016,US,100,,,,833.3333333333334,,,,,,,,,,,
TN017,Confederate,,,,,,,,,,,,,,,,
TN017,US,583,,,,0.08333333333333333,,,,,,,,,,,
TN018,Confederate,,,,,,,,,,,,,,,,
TN018,US,,,,,,,,,,,,,,,,
TN019,Confederate,165,,,,0.08333333333333333,,,,,,1200,833.3333333333334,,,,
TN019,US,27,,,,0.08333333333333333,,,,,,,,,,,
TN020,Confederate,216,,,,0.08333333333333333,,,,,,,,,,,
TN020,US,100,,,,833.3333333333334,,,,,,,,,,,
TN021,Confederate,356,,,,0.08333333333333333,,,,,,,,,,,
TN021,US,216,,,,0.08333333333333333,,,,,,,,,,,
TN022,Confederate,95,,,,0.08333333333333333,,,,,,2500,833.3333333333334,,,,
TN022,US,60,,,,8.333333333333334,,,,,,850,8.333333333333334,,,,
TN023,Confederate,570,,,,8.333333333333334,,,,,,,,,,,
TN023,US,400,,,,833.3333333333334,,,,,,,,,,,
TN024,Confederate,6667,,,,0.08333333333333333,,,,,,,,,,,
TN024,US,5815,,,,0.08333333333333333,,,,,,,,,,,
TN025,Confederate,800,,,,833.3333333333334,,,,,,,,,,,
TN025,US,15,,,,0.08333333333333333,,,,,,,,,,,
TN026,Confederate,222,,,,0.08333333333333333,,,,,,,,,,,
TN026,US,115,,,,0.08333333333333333,,,,,,4e3,83333.33333333333,,,,
TN027,Confederate,,,,,,,,,,,2e3,83333.33333333333,,,,
TN027,US,151,,,,0.08333333333333333,,,,,,,,,,,
TN028,Confederate,,,,,,,,,,,,,,,,
TN028,US,150,,,,8.333333333333334,,,,,,,,,,,
TN029,Confederate,165,,,,0.08333333333333333,,,,,,,,,,,
TN029,US,100,,,,833.3333333333334,,,,,,,,,,,
TN030,Confederate,100,,,,833.3333333333334,,,,,,2500,833.3333333333334,,,,
TN030,US,549,,,,0.08333333333333333,,,,,,600,833.3333333333334,,,,
TN031,Confederate,62,,,,0.08333333333333333,,,,,,2e3,83333.33333333333,,,,
TN031,US,480,,,,8.333333333333334,,,,,,6e3,83333.33333333333,,,,
TN032,Confederate,,,,,,,,,,,,,,,,
TN032,US,,,,,,,,,,,4e3,83333.33333333333,,,,
TN033,Confederate,100,,,,833.3333333333334,,,,,,2400,833.3333333333334,,,,
TN033,US,324,,,,0.08333333333333333,,,,,,,,,,,
TN034,Confederate,,,,,,,,,,,,,,,,
TN034,US,,,,,,,,,,,,,,,,
TN035,Confederate,500,,,,833.3333333333334,,,,,,,,,,,
TN035,US,350,,,,8.333333333333334,,,,,,,,,,,
TN036,Confederate,7300,,,,833.3333333333334,,,,,,,,,,,
TN036,US,2633,,,,0.08333333333333333,,,,,,,,,,,
TN037,Confederate,214,,,,0.08333333333333333,,,,,,6750,8.333333333333334,,,,
TN037,US,208,,,,0.08333333333333333,,,,,,8e3,83333.33333333333,,,,
TN038,Confederate,6500,,,,833.3333333333334,,,,,,,,,,,
TN038,US,3061,,,,0.08333333333333333,,,,,,,,,,,
TX001,Confederate,,,,,,,,,,,55,0.08333333333333333,,,,
TX001,US,,,,,,,,,,,,,,,,
TX002,Confederate,0,0,0,0,0.08333333333333333,,,,0,0.08333333333333333,,,0,0,0.08333333333333333,
TX002,US,0,0,0,0,0.08333333333333333,,,,0,0.08333333333333333,,,0,0,0.08333333333333333,
TX003,Confederate,50,,,,8.333333333333334,,,,,,,,,,,
TX003,US,600,,,,833.3333333333334,,,,,,,,,,,
TX005,Confederate,118,,,,0.08333333333333333,,,,,,,,,,,
TX005,US,30,,,,8.333333333333334,,,,,,,,,,,
TX006,Confederate,,,,,,,,,,,44,0.08333333333333333,,,,
TX006,US,350,,,,8.333333333333334,,,,,,,,,,,
VA001,Confederate,,,,,,,,,,,,,,,,
VA001,US,,,,,,,,,,,,,,,,
VA002,Confederate,,,,,,,,,,,1e3,83333.33333333333,,,,
VA002,US,,,,,,,,,,,,,,,,
VA003,Confederate,8,,,,0.08333333333333333,,,,,,1200,833.3333333333334,,,,
VA003,US,76,,,,0.08333333333333333,,,,,,3500,833.3333333333334,,,,
VA004,Confederate,68,,,,0.08333333333333333,,,,,,22e3,83333.33333333333,,,,
VA004,US,83,,,,0.08333333333333333,,,,,,3e3,83333.33333333333,,,,
VA005,Confederate,1982,,,,0.08333333333333333,,,,,,32230,8.333333333333334,,,,
VA005,US,2896,,,,0.08333333333333333,,,,,,28450,8.333333333333334,,,,
VA006,Confederate,149,,,,0.08333333333333333,,,,,,1600,833.3333333333334,,,,
VA006,US,921,,,,0.08333333333333333,,,,,,2e3,83333.33333333333,,,,
VA007,Confederate,230,,,,8.333333333333334,,,,,,4e3,83333.33333333333,,,,
VA007,US,71,,,,0.08333333333333333,,,,,,5e3,83333.33333333333,,,,
VA008,Confederate,24,,,,0.08333333333333333,,,,,,,,,,,
VA008,US,409,,,,0.08333333333333333,,,,,,,,,,,
VA009,Confederate,300,,,,833.3333333333334,,,,,,53e3,83333.33333333333,,,,
VA009,US,182,,,,0.08333333333333333,,,,,,118e3,83333.33333333333,,,,
VA010,Confederate,1560,,,,8.333333333333334,,,,,,31823,0.08333333333333333,,,,
VA010,US,2283,,,,0.08333333333333333,,,,,,40768,0.08333333333333333,,,,
VA011,Confederate,48,,,,0.08333333333333333,,,,,,11e3,83333.33333333333,,,,
VA011,US,186,,,,0.08333333333333333,,,,,,11e3,83333.33333333333,,,,
VA012,Confederate,15,,,,0.08333333333333333,,,,,,,,,,,
VA012,US,24,,,,0.08333333333333333,,,,,,,,,,,
VA013,Confederate,746,,,,0.08333333333333333,,,,,,4e3,83333.33333333333,,,,
VA013,US,355,,,,0.08333333333333333,,,,,,12e3,83333.33333333333,,,,
VA014,Confederate,6100,,,,833.3333333333334,,,,,,39e3,83333.33333333333,,,,
VA014,US,5e3,,,,83333.33333333333,,,,,,34e3,83333.33333333333,,,,
VA015,Confederate,441,,,,0.08333333333333333,,,,,,,,,,,
VA015,US,626,,,,0.08333333333333333,,,,,,,,,,,
VA016,Confederate,1484,,,,0.08333333333333333,,,,,,16356,0.08333333333333333,,,,
VA016,US,361,,,,0.08333333333333333,,,,,,15631,0.08333333333333333,,,,
VA017,Confederate,8750,,,,8.333333333333334,,,,,,57018,0.08333333333333333,,,,
VA017,US,6837,,,,0.08333333333333333,,,,,,34214,0.08333333333333333,,,,
VA018,Confederate,438,,,,0.08333333333333333,,,,,,,,,,,
VA018,US,189,,,,0.08333333333333333,,,,,,,,,,,
VA019,Confederate,444,,,,0.08333333333333333,,,,,,14e3,83333.33333333333,,,,
VA019,US,919,0,0,919,0.08333333333333333,,,,0,0.08333333333333333,26e3,83333.33333333333,919,919,0.08333333333333333,
VA020,Confederate,3600,,,,833.3333333333334,,,,,,29e3,83333.33333333333,,,,
VA020,US,2700,,,,833.3333333333334,,,,,,32e3,83333.33333333333,,,,
VA021,Confederate,5355,,,,0.08333333333333333,,,,,,8e4,8333333.333333333,,,,
VA021,US,3e3,,,,83333.33333333333,,,,,,8e4,8333333.333333333,,,,
VA022,Confederate,1400,,,,833.3333333333334,,,,,,16868,0.08333333333333333,,,,
VA022,US,2500,,,,833.3333333333334,,,,,,8030,8.333333333333334,,,,
VA023,Confederate,,,,,,,,,,,,,,,,
VA023,US,,,,,,,,,,,,,,,,
VA024,Confederate,,,,,,,,,,,,,,,,
VA024,US,,,,,,,,,,,,,,,,
VA025,Confederate,,,,,,,,,,,,,,,,
VA025,US,,,,,,,,,,,,,,,,
VA026,Confederate,8353,,,,0.08333333333333333,,,,,,55e3,83333.33333333333,,,,
VA026,US,13826,,,,0.08333333333333333,,,,,,63e3,83333.33333333333,,,,
VA027,Confederate,800,,,,833.3333333333334,,,,,,2e4,8333333.333333333,,,,
VA027,US,1300,,,,833.3333333333334,,,,,,6e3,83333.33333333333,,,,
VA028,Confederate,5300,,,,833.3333333333334,,,,,,100007,0.08333333333333333,,,,
VA028,US,12600,,,,833.3333333333334,,,,,,100007,0.08333333333333333,,,,
VA029,Confederate,80,,,,8.333333333333334,,,,,,800,833.3333333333334,,,,
VA029,US,99,,,,0.08333333333333333,,,,,,2100,833.3333333333334,,,,
VA031,Confederate,,,,,,,,,,,,,,,,
VA031,US,,,,,,,,,,,25e3,83333.33333333333,,,,
VA032,Confederate,1e4,,,,8333333.333333333,,,,,,57352,0.08333333333333333,,,,
VA032,US,14e3,,,,83333.33333333333,,,,,,97382,0.08333333333333333,,,,
VA033,Confederate,,,,,,,,,,,1e4,8333333.333333333,,,,
VA033,US,,,,,,,,,,,25e3,83333.33333333333,,,,
VA034,Confederate,,,,,,,,,,,12e3,83333.33333333333,,,,
VA034,US,,,,,,,,,,,25e3,83333.33333333333,,,,
VA035,Confederate,515,,,,0.08333333333333333,,,,,,9500,833.3333333333334,,,,
VA035,US,868,,,,0.08333333333333333,,,,,,11e3,83333.33333333333,,,,
VA036,Confederate,,,,,,,,,,,1500,833.3333333333334,,,,
VA036,US,,,,,,,,,,,2e3,83333.33333333333,,,,
VA037,Confederate,,,,,,,,,,,,,,,,
VA037,US,,,,,,,,,,,,,,,,
VA038,Confederate,,,,,,,,,,,,,,,,
VA038,US,,,,,,,,,,,,,,,,
VA039,Confederate,,,,,,,,,,,3e3,83333.33333333333,,,,
VA039,US,,,,,,,,,,,2e3,83333.33333333333,,,,
VA040,Confederate,1380,,,,8.333333333333334,,,,,,17218,0.08333333333333333,,,,
VA040,US,540,,,,8.333333333333334,,,,,,8383,0.08333333333333333,,,,
VA041,Confederate,,,,,,,,,,,3e3,83333.33333333333,,,,
VA041,US,,,,,,,,,,,,,,,,
VA042,Confederate,,,,,,,,,,,,,,,,
VA042,US,,,,,,,,,,,,,,,,
VA043,Confederate,2041,,,,0.08333333333333333,,,,441,0.08333333333333333,2e3,83333.33333333333,,,,
VA043,US,461,,,,0.08333333333333333,,,,,,2e3,83333.33333333333,,,,
VA044,Confederate,795,,,,0.08333333333333333,,,,,,44426,0.08333333333333333,,,,
VA044,US,1633,,,,0.08333333333333333,,,,,,69643,0.08333333333333333,,,,
VA045,Confederate,,,,,,,,,,,,,,,,
VA045,US,,,,,,,,,,,,,,,,
VA046,Confederate,10800,,,,833.3333333333334,,,,,,61025,0.08333333333333333,,,,
VA046,US,18e3,,,,83333.33333333333,,,,,,101895,0.08333333333333333,,,,
VA047,Confederate,,,,,,,,,,,2600,833.3333333333334,,,,
VA047,US,,,,,,,,,,,8e3,83333.33333333333,,,,
VA048,Confederate,9e3,,,,83333.33333333333,,,,,,52e3,83333.33333333333,,,,
VA048,US,18e3,,,,83333.33333333333,,,,,,1e5,833333333.3333334,,,,
VA049,Confederate,538,,,,0.08333333333333333,,,,,,2400,833.3333333333334,,,,
VA049,US,688,,,,0.08333333333333333,,,,,,6555,0.08333333333333333,,,,
VA050,Confederate,,,,,,,,,,,,,,,,
VA050,US,,,,,,,,,,,,,,,,
VA051,Confederate,,,,,,,,,,,,,,,,
VA051,US,,,,,,,,,,,,,,,,
VA052,Confederate,,,,,,,,,,,5e3,83333.33333333333,,,,
VA052,US,,,,,,,,,,,12e3,83333.33333333333,,,,
VA053,Confederate,1e3,,,,83333.33333333333,,,,,,18e3,83333.33333333333,,,,
VA053,US,3004,,,,0.08333333333333333,,,,,,39e3,83333.33333333333,,,,
VA054,Confederate,,,,,,,,,,,,,,,,
VA054,US,,,,,,,,,,,,,,,,
VA055,Confederate,2517,,,,0.08333333333333333,,,,,,53e3,83333.33333333333,,,,
VA055,US,2623,,,,0.08333333333333333,,,,,,68e3,83333.33333333333,,,,
VA056,Confederate,140,,,,8.333333333333334,,,,,,2500,833.3333333333334,,,,
VA056,US,26,,,,0.08333333333333333,,,,,,1100,833.3333333333334,,,,
VA057,Confederate,1159,,,,0.08333333333333333,,,,,,,,,,,
VA057,US,731,,,,0.08333333333333333,,,,,,,,,,,
VA058,Confederate,400,,,,833.3333333333334,,,,,,,,,,,
VA058,US,344,,,,0.08333333333333333,,,,,,,,,,,
VA059,Confederate,,,,,,,,,,,2e3,83333.33333333333,,,,
VA059,US,90,,,,8.333333333333334,,,,,,,,,,,
VA062,Confederate,5e3,,,,83333.33333333333,,,,,,62e3,83333.33333333333,,,,
VA062,US,13e3,,,,83333.33333333333,,,,,,108e3,83333.33333333333,,,,
VA063,Confederate,4700,,,,833.3333333333334,,,,,,42e3,83333.33333333333,,,,
VA063,US,8150,,,,0.08333333333333333,,,,,,62e3,83333.33333333333,,,,
VA064,Confederate,200,,,,833.3333333333334,,,,,,14e3,83333.33333333333,,,,
VA064,US,700,,,,833.3333333333334,,,,,,16643,0.08333333333333333,,,,
VA065,Confederate,572,,,,0.08333333333333333,,,,,,8e3,83333.33333333333,,,,
VA065,US,2962,,,,0.08333333333333333,,,,,,27e3,83333.33333333333,,,,
VA066,Confederate,,,,,,,,,,,,,,,,
VA066,US,,,,,,,,,,,,,,,,
VA067,Confederate,,,,,,,,,,,5e3,83333.33333333333,,,,
VA067,US,,,,,,,,,,,4e3,83333.33333333333,,,,
VA068,Confederate,,,,,,,,,,,7e3,83333.33333333333,,,,
VA068,US,,,,,,,,,,,4e3,83333.33333333333,,,,
VA069,Confederate,,,,,,,,,,,16500,833.3333333333334,,,,
VA069,US,,,,,,,,,,,,,,,,
VA070,Confederate,1491,,,,0.08333333333333333,,,,,,6100,833.3333333333334,,,,
VA070,US,3798,,,,0.08333333333333333,,,,,,8500,833.3333333333334,,,,
VA071,Confederate,1300,,,,833.3333333333334,,,,,,2e4,8333333.333333333,,,,
VA071,US,2900,,,,833.3333333333334,,,,,,3e4,8333333.333333333,,,,
VA072,Confederate,1600,,,,833.3333333333334,,,,,,14e3,83333.33333333333,,,,
VA072,US,4455,,,,0.08333333333333333,,,,,,20089,0.08333333333333333,,,,
VA073,Confederate,814,,,,0.08333333333333333,,,,,,14e3,83333.33333333333,,,,
VA073,US,2742,,,,0.08333333333333333,,,,,,9e3,83333.33333333333,,,,
VA074,Confederate,1300,,,,833.3333333333334,,,,,,12e3,83333.33333333333,,,,
VA074,US,2869,,,,0.08333333333333333,,,,,,29800,833.3333333333334,,,,
VA075,Confederate,1700,,,,833.3333333333334,,,,,,14500,833.3333333333334,,,,
VA075,US,3300,,,,833.3333333333334,,,,,,25e3,83333.33333333333,,,,
VA076,Confederate,108,,,,0.08333333333333333,,,,,,300,833.3333333333334,,,,
VA076,US,350,,,,8.333333333333334,,,,,,5e3,83333.33333333333,,,,
VA077,Confederate,700,,,,833.3333333333334,,,,,,,,,,,
VA077,US,458,,,,0.08333333333333333,,,,,,,,,,,
VA078,Confederate,50,,,,8.333333333333334,,,,,,,,,,,
VA078,US,437,,,,0.08333333333333333,,,,,,,,,,,
VA079,Confederate,1300,,,,833.3333333333334,,,,,,11691,0.08333333333333333,,,,
VA079,US,1758,,,,0.08333333333333333,,,,,,3e4,8333333.333333333,,,,
VA080,Confederate,100,,,,833.3333333333334,,,,,,,,,,,
VA080,US,1603,,,,0.08333333333333333,,,,,,,,,,,
VA081,Confederate,,,,,,,,,,,,,,,,
VA081,US,,,,,,,,,,,,,,,,
VA082,Confederate,,,,,,,,,,,2800,833.3333333333334,,,,
VA082,US,,,,,,,,,,,4500,833.3333333333334,,,,
VA083,Confederate,1e3,,,,83333.33333333333,,,,,,13835,0.08333333333333333,,,,
VA083,US,1539,,,,0.08333333333333333,,,,,,34517,0.08333333333333333,,,,
VA084,Confederate,2681,,,,0.08333333333333333,,,,,,1e4,8333333.333333333,,,,
VA084,US,1017,,,,0.08333333333333333,,,,,,14898,0.08333333333333333,,,,
VA085,Confederate,371,,,,0.08333333333333333,,,,,,8e3,83333.33333333333,,,,
VA085,US,381,,,,0.08333333333333333,,,,,,17e3,83333.33333333333,,,,
VA086,Confederate,760,,,,8.333333333333334,,,,,,20030,8.333333333333334,,,,
VA086,US,354,,,,0.08333333333333333,,,,,,45247,0.08333333333333333,,,,
VA087,Confederate,1235,,,,0.08333333333333333,,,,,,8e3,83333.33333333333,,,,
VA087,US,1781,,,,0.08333333333333333,,,,,,22e3,83333.33333333333,,,,
VA088,Confederate,3e3,,,,83333.33333333333,,,,,,10600,833.3333333333334,,,,
VA088,US,830,,,,8.333333333333334,,,,,,22e3,83333.33333333333,,,,
VA089,Confederate,4852,,,,0.08333333333333333,,,,,,58400,833.3333333333334,,,,
VA089,US,3894,,,,0.08333333333333333,,,,,,76113,0.08333333333333333,,,,
VA090,Confederate,600,,,,833.3333333333334,,,,,,3e3,83333.33333333333,,,,
VA090,US,366,,,,0.08333333333333333,,,,,,1500,833.3333333333334,,,,
VA091,Confederate,,,,,,,,,,,332,0.08333333333333333,,,,
VA091,US,158,,,,0.08333333333333333,,,,,,,,,,,
VA092,Confederate,,,,,,,,,,,6800,833.3333333333334,,,,
VA092,US,66,,,,0.08333333333333333,,,,,,7500,833.3333333333334,,,,
VA093,Confederate,7700,,,,833.3333333333334,,,,,,16900,833.3333333333334,,,,
VA093,US,1148,,,,0.08333333333333333,,,,,,36500,833.3333333333334,,,,
VA094,Confederate,255,,,,0.08333333333333333,,,,,,4e3,83333.33333333333,,,,
VA094,US,571,,,,0.08333333333333333,,,,,,8600,833.3333333333334,,,,
VA095,Confederate,100,,,,833.3333333333334,,,,,,1200,833.3333333333334,,,,
VA095,US,847,,,,0.08333333333333333,,,,,,900,833.3333333333334,,,,
VA096,Confederate,1e3,,,,83333.33333333333,,,,,,3e3,83333.33333333333,,,,
VA096,US,48,,,,0.08333333333333333,,,,,,4e3,83333.33333333333,,,,
VA097,Confederate,28305,,,,0.08333333333333333,,,,500,833.3333333333334,28305,0.08333333333333333,,,,
VA097,US,167,,,,0.08333333333333333,,,,,,1e5,83333.33333333333,,,,
VA098,Confederate,,,,,,,,,,,2500,833.3333333333334,,,,
VA098,US,,,,,,,,,,,4500,833.3333333333334,,,,
VA099,Confederate,1071,,,,0.08333333333333333,,,,,,6400,833.3333333333334,,,,
VA099,US,1007,,,,0.08333333333333333,,,,,,9300,833.3333333333334,,,,
VA100,Confederate,0,0,0,0,0.08333333333333333,,,,0,0.08333333333333333,50,8.333333333333334,0,0,0.08333333333333333,
VA100,US,0,0,0,0,0.08333333333333333,,,,0,0.08333333333333333,,,0,0,0.08333333333333333,
VA101,Confederate,718,,,,0.08333333333333333,,,,,,3800,833.3333333333334,,,,
VA101,US,590,,,,8.333333333333334,,,,,,8500,833.3333333333334,,,,
VA102,Confederate,500,,,,833.3333333333334,,,,,,6e3,83333.33333333333,,,,
VA102,US,256,,,,0.08333333333333333,,,,,,6500,833.3333333333334,,,,
VA103,Confederate,56,,,,0.08333333333333333,,,,,,3e3,83333.33333333333,,,,
VA103,US,904,,,,0.08333333333333333,,,,,,1063,0.08333333333333333,,,,
VA104,Confederate,400,,,,833.3333333333334,,,,,,16e3,83333.33333333333,,,,
VA104,US,2019,,,,0.08333333333333333,,,,,,6500,833.3333333333334,,,,
VA105,Confederate,288,,,,0.08333333333333333,,,,,,5800,833.3333333333334,,,,
VA105,US,684,,,,0.08333333333333333,,,,,,11500,833.3333333333334,,,,
VA106,Confederate,800,,,,833.3333333333334,,,,,,6e3,83333.33333333333,,,,
VA106,US,1e3,,,,83333.33333333333,,,,,,3500,833.3333333333334,,,,
VA107,Confederate,266,,,,0.08333333333333333,,,,,,12500,833.3333333333334,,,,
VA107,US,4443,,,,0.08333333333333333,,,,2043,0.08333333333333333,7e3,83333.33333333333,,,,
VA108,Confederate,,,,,,,,,,,,,,,,
VA108,US,,,,,,,,,,,,,,,,
VA109,Confederate,,,,,,,,,,,4e3,83333.33333333333,,,,
VA109,US,,,,,,,,,,,2500,833.3333333333334,,,,
VA110,Confederate,520,,,,8.333333333333334,,,,,,4090,8.333333333333334,,,,
VA110,US,841,,,,0.08333333333333333,,,,,,6275,0.08333333333333333,,,,
VA111,Confederate,1600,,,,833.3333333333334,,,,,,5500,833.3333333333334,,,,
VA111,US,875,,,,0.08333333333333333,,,,,,8500,833.3333333333334,,,,
VA113,Confederate,,,,,,,,,,,4100,833.3333333333334,,,,
VA113,US,,,,,,,,,,,5500,833.3333333333334,,,,
VA114,Confederate,397,,,,0.08333333333333333,,,,,,8e3,83333.33333333333,,,,
VA114,US,422,,,,0.08333333333333333,,,,,,5e3,83333.33333333333,,,,
VA115,Confederate,500,,,,833.3333333333334,,,,,,3300,833.3333333333334,,,,
VA115,US,242,,,,0.08333333333333333,,,,,,2350,8.333333333333334,,,,
VA116,Confederate,600,,,,833.3333333333334,,,,,,13e3,83333.33333333333,,,,
VA116,US,1185,,,,0.08333333333333333,,,,,,1e4,8333333.333333333,,,,
VA117,Confederate,480,,,,8.333333333333334,,,,,,,,,,,
VA117,US,71,,,,0.08333333333333333,,,,,,,,,,,
VA118,Confederate,195,,,,0.08333333333333333,,,,,,,,,,,
VA118,US,312,,,,0.08333333333333333,,,,,,,,,,,
VA119,Confederate,3610,,,,8.333333333333334,,,,,,15200,833.3333333333334,,,,
VA119,US,5020,,,,8.333333333333334,,,,,,39240,8.333333333333334,,,,
VA120,Confederate,1235,,,,0.08333333333333333,,,,,,9500,833.3333333333334,,,,
VA120,US,528,,,,0.08333333333333333,,,,,,38950,8.333333333333334,,,,
VA121,Confederate,350,,,,8.333333333333334,,,,,,3500,833.3333333333334,,,,
VA121,US,57,,,,0.08333333333333333,,,,,,6300,833.3333333333334,,,,
VA122,Confederate,2010,,,,8.333333333333334,,,,,,15265,0.08333333333333333,,,,
VA122,US,5672,,,,0.08333333333333333,,,,,,31945,0.08333333333333333,,,,
VA123,Confederate,1600,,,,833.3333333333334,,,,,,1600,833.3333333333334,,,,
VA123,US,30,,,,8.333333333333334,,,,,,2500,833.3333333333334,,,,
VA124,Confederate,,,,,,,,,,,700,833.3333333333334,,,,
VA124,US,81,,,,0.08333333333333333,,,,,,1e3,83333.33333333333,,,,
VA125,Confederate,,,,,,,,,,,,,,,,
VA125,US,100,,,,833.3333333333334,,,,,,4e3,83333.33333333333,,,,
WV001,Confederate,6,,,,0.08333333333333333,,,,,,800,833.3333333333334,,,,
WV001,US,5,,,,0.08333333333333333,,,,,,3e3,83333.33333333333,,,,
WV002,Confederate,25,,,,0.08333333333333333,,,,,,,,,,,
WV002,US,73,,,,0.08333333333333333,,,,,,,,,,,
WV003,Confederate,88,,,,0.08333333333333333,,,,,,1300,833.3333333333334,,,,
WV003,US,74,,,,0.08333333333333333,,,,,,4900,833.3333333333334,,,,
WV004,Confederate,40,,,,8.333333333333334,,,,,,,,,,,
WV004,US,132,,,,0.08333333333333333,,,,,,,,,,,
WV005,Confederate,100,,,,833.3333333333334,,,,,,,,,,,
WV005,US,71,,,,0.08333333333333333,,,,,,,,,,,
WV006,Confederate,32,,,,0.08333333333333333,,,,,,,,,,,
WV006,US,158,,,,0.08333333333333333,,,,,,,,,,,
WV007,Confederate,52,,,,0.08333333333333333,,,,,,,,,,,
WV007,US,43,,,,0.08333333333333333,,,,,,,,,,,
WV008,Confederate,146,,,,0.08333333333333333,,,,,,,,,,,
WV008,US,137,,,,0.08333333333333333,,,,,,,,,,,
WV009,Confederate,16,4,12,0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,16,0.16666666666666666,,,4,12,0.16666666666666666,
WV009,US,113,23,69,21,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,92,0.16666666666666666,,,44,90,0.16666666666666666,
WV010,Confederate,286,39,247,0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,286,0.16666666666666666,,,39,247,0.16666666666666666,
