battleNum,battleDetail,beginDate,endDate,unknownDay,lat,lng,shrtNm,desc,type,killed,usCasTot,csCasTot
2508,VA084,1865-03-25,1865-03-25,False,0.062174346220137,-0.129204145116686,Ft. Stedman,Assault on Fort Stedman,Battle,3725,1044,2681
2509,,1864-06-24,1864-06-24,False,0.100811683111708,-0.209498581733286,,Action at Hare's Hill.,Skirmish,0,0,0
2510,KY002,1861-10-21,1861-10-21,False,0.137098451739283,-0.310031278062606,,Action at Camp Wildcat,Skirmish,78,25,53
2511,,1862-08-03,1862-08-03,False,0.165826860787658,-0.343733239771916,,"Skirmish at Sycamore Church, VA",Skirmish,0,0,0
2512,,1864-08-09,1864-08-09,False,0.317261736691958,-0.65763413774343,,Affair near Sycamore Church.,Skirmish,0,0,0
2513,,1864-09-03,1864-09-03,False,0.338040972819555,-0.700706255976861,,Affair near Sycamore Church.,Skirmish,0,0,0
2514,,1861-05-09,1861-05-09,False,0.355563851071973,-0.73033810724884,,"Exchange of shots between the United States steamer Yankee and the batteries at Gloucester Point, Va.",Skirmish,0,0,0
2515,KY004,1861-12-17,1861-12-17,False,0.019519717297673,-0.0450193658055287,,Battle of Rowlett's Station,Skirmish,123,32,91
2516,VA063,1864-06-15,1864-06-18,False,0.182821298677018,-0.379733281171648,Petersburg,Assaults on the Petersburg lines,Battle,16086,11386,4700
2517,,1863-07-04,1863-07-04,False,0.0322162063236567,-0.0738392004280138,,"Engagement at Green River Bridge, or Tebb's Bend, Ky.",Battle,0,0,0
2518,,1865-04-02,1865-04-02,False,0.100847814810558,-0.210165863902324,,Action at Scott's Cross-Roads.,Skirmish,0,0,0
2519,,1862-11-16,1862-11-16,False,0.103970011057477,-0.21354668468855,,"Skirmish at Gloucester Point, Va.",Skirmish,0,0,0
2520,VA124,1865-04-03,1865-04-03,False,0.214233061762201,-0.446990640722724,,Action at Namozine Church,Skirmish,369,19,350
2521,,1863-01-11,1863-01-11,False,0.011430609654237,-0.0283872741011714,,"Engagement at Hartsville, Mo.",Battle,402,73,329
2522,,1863-05-23,1863-05-23,False,0.227359123366404,-0.564632802710887,,"Skirmish at Hartville, Mo.",Skirmish,0,0,0
2523,,1864-08-11,1864-08-11,False,0.235588004357889,-0.585068737141848,,"Skirmish at Hartville, Mo.",Skirmish,0,0,0
2524,,1862-05-04,1862-05-04,False,0.171193509745294,-0.352149891003957,,Skirmishes near Williamsburg.,Skirmish,0,0,0
2525,KY008,1862-09-14,1862-09-17,False,0.313771002496091,-0.723356218877598,Munfordville,Siege of Munfordville and Woodsonville,Siege,4862,4148,714
2526,VA010,1862-05-05,1862-05-05,False,0.0430201980454913,-0.0885309322048843,Williamsburg,Battle of Williamsburg,Battle,3842,2239,1603
2527,,1864-05-21,1864-05-21,False,0.0404045540113461,-0.0835718123174765,,Skirmish at Fort Powhatan.,Skirmish,0,0,0
2528,,1865-01-25,1865-01-25,False,0.0329645596865057,-0.0681831061537096,,Skirmish near Powhatan.,Skirmish,0,0,0
2529,,1863-04-11,1863-04-11,False,0.001725107710339,-0.00354927972862963,,"Skirmish at Williamsburg, Va.",Skirmish,0,0,0
2530,VA092,1865-04-06,1865-04-06,False,0.251361065862601,-0.528048655671748,,Engagement at Rice's Station,Battle,0,0,0
2531,,1863-03-29,1863-03-29,False,0.321925182583561,-0.66255139878261,,"Skirmish at Williamsburg, Va.",Skirmish,0,0,0
2532,,1862-09-09,1862-09-09,False,0.261016797901858,-0.537196385718427,,"Skirmish at Williamsburg, Va.",Skirmish,0,0,0
2533,,1865-02-11,1865-02-11,False,0.301790838893348,-0.621113082374859,,"Affair at Williamsburg, Va.",Skirmish,0,0,0
2534,,1864-05-09,1864-05-09,False,0.0653532475873663,-0.135757242923607,,Skirmish at Brandon  Bridge.,Skirmish,0,0,0
2535,,1864-05-09,1864-05-09,False,0.0250184378092558,-0.0519239997400142,,Engagement at Fort Clifton.,Battle,0,0,0
2536,,1864-06-16,1864-06-17,False,0.118883471723473,-0.246734244636884,,Actions at Fort Clifton.,Skirmish,0,0,0
2537,,1864-05-12,1864-05-13,False,0.0676145328645827,-0.145945280777665,,"Skirmishes Gap Mountain, WV",Skirmish,0,0,0
2538,VA050,1864-05-09,1864-05-09,False,0.0813293869548737,-0.168850884592165,,Battle at Swift Creek,Battle,243,243,0
2539,VA095,1865-04-06,1865-04-06,False,0.13634449359806,-0.286395492344997,,Action near High Bridge,Battle,0,0,0
2540,,1865-04-04,1865-04-04,False,0.0506593081604448,-0.105798016386886,,"Skirmish at Tabernacle Church, or Beaver Pond Creek.",Skirmish,0,0,0
2541,,1864-10-04,1864-10-04,False,0.140550522661367,-0.301714278412537,,"Skirmish at Salem, Va.",Skirmish,0,0,0
2542,,1864-06-21,1864-06-21,False,0.220186073006907,-0.472664781858043,,Skirmish near Salem,Skirmish,0,0,0
2543,,1864-06-10,1864-06-10,False,0.2916115425986,-0.629415283524405,,"Affair at Newport, Va.",Skirmish,0,0,0
2544,,1864-05-12,1864-05-13,False,0.190741254524445,-0.411695466372157,,"Skirmishes near Newport, at Brown's Ferry, WV",Skirmish,0,0,0
2545,,1864-09-16,1864-09-17,False,0.0669875099967143,-0.138596335088173,,Affair at Coggins' Point  and pursuit of the Confederates.,Skirmish,0,0,0
2546,,1862-07-22,1862-07-22,False,0.066180812202913,-0.136893156965896,,Affair near Westover.,Skirmish,0,0,0
2547,,1862-07-04,1862-07-04,False,0.235532455548816,-0.487192289347392,,Skirmish at Westover.,Skirmish,0,0,0
2548,VA093,1865-04-06,1865-04-06,False,0.131057016015739,-0.274843039710947,Sailor's Creek,Battle of Sailor's Creek,Battle,8880,1180,7700
2549,,1864-05-18,1864-05-18,False,0.246915669929824,-0.511570015660958,,Skirmish at City Point.,Skirmish,0,0,0
2550,,1864-06-16,1864-06-16,False,0.316312892598088,-0.672354847977921,,"Skirmish at New London, Va.",Skirmish,0,0,0
2551,,1863-04-26,1863-04-26,False,0.256026357060817,-0.614352107829932,,"Action at Cape Girardeau, Mo.",Skirmish,0,0,0
2552,,1864-02-05,1864-02-05,False,0.266871245992269,-0.640375133157112,,"Skirmish near Cape Girardeau, Mo.",Skirmish,0,0,0
2553,,1861-08-23,1861-08-23,False,0.35132026993219,-0.890161478617453,,"Skirmish at Medoc, Mo.",Skirmish,0,0,0
2554,,1862-07-31,1862-08-01,False,0.22183246842682,-0.458983356018983,,Attack on Union camps and shipping between Shirley and Harrison's Landing.,Skirmish,0,0,0
2555,,1864-06-16,1864-06-16,False,0.187975053619043,-0.400002083405293,,"Skirmish on Otter Creek, near Liberty, Va.",Skirmish,0,0,0
2556,,1864-05-24,1864-05-24,False,0.0893317303205363,-0.184370036646304,,"Action at Wilson's Wharf, Va.",Skirmish,0,0,0
2557,,1865-04-06,1865-04-06,False,0.247299042963664,-0.519100754081554,,"Skirmish at Flat Creek, near Amelia Springs.",Skirmish,0,0,0
2558,VA095,1865-04-07,1865-04-07,False,0.238936555138306,-0.501547213703403,,Engagement at High Bridge,Battle,942,842,100
2559,,1864-05-16,1864-05-16,False,0.194845531882175,-0.404193072900338,,Skirmish at Port Walthall Junction.,Skirmish,0,0,0
2560,,1864-06-14,1864-06-14,False,0.237054712656973,-0.490333100760689,,Skirmish near Harrison's Landing.,Skirmish,0,0,0
2561,,1864-08-04,1864-08-04,False,0.213030135737754,-0.440639740256565,,Action near Harrison's Landing.,Skirmish,0,0,0
2562,,1862-06-26,1862-06-26,False,0.0880587806159892,-0.182513609221814,,"Engagement at Point of Rocks, Appomattox River.",Skirmish,0,0,0
2563,,1862-05-19,1862-05-19,False,0.34109921187939,-0.706312757746612,,"Skirmish at City Point, James River.",Skirmish,0,0,0
2564,,1864-08-03,1864-08-03,False,0.115247226299387,-0.238105534793316,,Action near Wilcox's Landing.,Skirmish,0,0,0
2565,,1863-11-22,1863-11-22,False,0.00741939860929909,-0.0182780485620492,,"Affair near Houston, Mo.",Skirmish,0,0,0
2566,,1864-06-17,1864-06-17,False,0.104953672089479,-0.217614403303876,,Skirmish on the Bermuda Hundred front.,Skirmish,0,0,0
2567,,1862-08-25,1862-08-25,False,0.350500534474047,-0.821594051797476,,"Skirmish at Madisonville, Ky.",Skirmish,0,0,0
2568,,1862-09-05,1862-09-05,False,0.0675850460581119,-0.158423358512495,,"Skirmish near Madisonville, Ky.",Skirmish,0,0,0
2569,,1863-03-15,1863-03-15,True,0.214265292097005,-0.502250559354233,,"Skirmish at Madisonville, Ky.",Skirmish,0,0,0
2570,,1862-07-03,1862-07-04,False,0.224508583186531,-0.464215166999747,,"Skirmishes near Herring Creek, or Harrison's Landing.",Skirmish,0,0,0
2571,,1864-07-17,1864-07-17,False,0.249144714112425,-0.515088115624276,,Skirmish at Herring Creek.,Skirmish,0,0,0
2572,VA091,1865-04-05,1865-04-05,False,0.18474479228044,-0.386519490058093,,Engagement at Amelia Springs.,Battle,136,136,0
2573,,1862-02-09,1862-02-09,False,0.0029129595331013,-0.00724867389783804,,"Skirmish at Marshfield, Mo.",Skirmish,0,0,0
2574,,1862-09-20,1862-09-20,False,0.37118034815923,-0.923583389301509,,"Skirmish near Marshfield, Mo.",Skirmish,0,0,0
2575,,1865-04-04,1865-04-05,False,0.0512117701371522,-0.106944883837183,,Skirmish at Amelia Court-House.,Skirmish,0,0,0
2576,,1865-04-07,1865-04-07,False,0.0212932672225531,-0.0446922709987382,,Engagement at Farmville,Battle,571,571,0
2577,,1864-06-16,1864-06-16,False,0.0635478661016772,-0.131693861354238,,Action on the Bermuda Hundred front.,Skirmish,0,0,0
2578,VA054,1864-05-20,1864-05-20,False,0.119388396585168,-0.247394689852037,,Battle of Ware Bottom Church,Battle,1498,948,550
2579,,1864-05-09,1864-05-09,False,0.166457131418963,-0.34492975514314,,Skirmish at Ware Bottom Church.,Skirmish,0,0,0
2580,VA051,1864-05-10,1864-05-10,False,0.0317886124243745,-0.0659042114489274,,Action at Chester Station,Skirmish,0,0,0
2581,VA047,1864-05-06,1864-05-07,False,0.0197246525392681,-0.0408931869799952,,Battle at Port Walthall Junction and Chester Station,Battle,549,374,175
2582,,1862-10-16,1862-10-16,False,0.0723491516148278,-0.163357042641532,,"Skirmish near Mount Vernon, KY",Skirmish,0,0,0
2583,,1864-06-21,1864-06-21,False,0.316123710773924,-0.654881214475311,,Action at Howlett's Bluff.,Skirmish,0,0,0
2584,,1864-06-28,1864-06-28,False,0.258339405044622,-0.535175368238802,,Action at Howlett's Bluff. ,Skirmish,0,0,0
2585,VA096,1865-04-08,1865-04-08,False,0.230685800356037,-0.486748856123564,,Engagement at Appomattox Station,Battle,1058,58,1000
2586,,1863-09-18,1863-09-23,False,0.109731479309433,-0.223154582695209,,"Capture of schooners near Eastville, Va.",Skirmish,0,0,0
2587,,1862-06-20,1862-06-20,False,0.202790768314268,-0.419583935111123,,"Affair at Gill's Bluff, James River.",Skirmish,0,0,0
2588,,1864-06-20,1864-06-20,False,0.14357829250526,-0.306216617732026,,"Skirmish at Buford's Gap, Va.",Skirmish,0,0,0
2589,,1864-05-06,1864-05-06,False,0.00442391222260843,-0.00960234432736348,,Skirmish at Princeton.,Skirmish,0,0,0
2590,,1861-09-16,1861-09-16,False,0.182346906528996,-0.395793970452829,,"Skirmish at Princeton, W. Va. ",Skirmish,0,0,0
2591,,1862-05-11,1862-05-11,False,0.358203789564224,-0.777500988646216,,"Skirmish at Princeton, W. Va.",Skirmish,0,0,0
2592,WV009,1862-05-15,1862-05-17,False,0.046441228537545,-0.100803235906057,,"Actions at and in the vicinity of Princeton, W. Va.",Skirmish,129,113,16
2593,,1862-05-05,1862-05-05,False,0.320449635520735,-0.695553524801612,,"Skirmish at Princeton, W. Va.",Skirmish,0,0,0
2594,,1863-02-21,1863-02-21,False,0.30130328992882,-0.616061703426272,,"Attack on U.S. gunboats Freeborn and Dragon, at Ware's Point, Va.",Skirmish,0,0,0
2595,,1862-12-26,1862-12-26,False,0.101132968472781,-0.23244401473784,,"Skirmish at Bacon Creek, near Munfordville, Ky.",Skirmish,0,0,0
2596,,1863-02-05,1863-02-05,False,0.22748155546428,-0.467344699114034,,"Skirmish near Olive Branch Church, Va.",Skirmish,0,0,0
2597,,1863-02-07,1863-02-07,False,0.230947517964653,-0.474465272905485,,"Skirmish at Olive Branch Church, Va.",Skirmish,0,0,0
2598,,1864-08-13,1864-08-13,False,0.258298479728607,-0.534614727436645,,Action at Dutch Gap.,Skirmish,0,0,0
2599,VA012,1864-05-12,1864-05-16,False,0.120864166229586,-0.250356312759527,Drewry's Bluff,Battle of Proctor's Creek,Battle,5160,4160,1000
2600,VA097,1865-04-09,1865-04-09,False,0.0215980694919055,-0.045535953229319,Appomattox C.H.,Engagement at Appomattox Court-House.,Battle,664,164,500
2601,,1865-04-09,1865-04-09,False,0.270306187421016,-0.569838421454518,Appomattox,Surrender of the Army of Northern Virginia at Appomattox Court-House,Surrender,28231,0,28231
2602,,1864-05-07,1864-05-07,False,0.238324473051894,-0.492665448314987,,Capture of U.S. gun-boat Shawsheen at Turkey Island.,Skirmish,0,0,0
2603,,1864-06-21,1864-06-21,False,0.0549107795417825,-0.117650501380866,,"Skirmish at Catawba Mountain, Va.",Skirmish,0,0,0
2604,,1862-07-02,1862-07-02,False,0.337282102341035,-0.696977781195264,,"Affair near Haxall's Landing, VA",Skirmish,0,0,0
2605,,1863-04-27,1863-04-27,False,0.288498260953667,-0.692017104854404,,"Skirmish at Jackson, Mo.",Skirmish,0,0,0
2606,,1864-09-24,1864-09-24,False,0.154397323512542,-0.370350893836333,,"Skirmish at Jackson, Mo.",Skirmish,0,0,0
2607,,1861-06-24,1861-06-24,False,0.244263948195332,-0.585913126623546,,"Skirmish at Jackson, Mo.",Skirmish,0,0,0
2608,,1862-04-09,1862-04-09,False,0.0479185427318604,-0.11494165800029,,Skirmish at Jackson Mo.,Skirmish,0,0,0
2609,,1863-04-26,1863-04-26,False,0.106760649547662,-0.256085543687395,,"Skirmish near Jackson, Mo.",Skirmish,0,0,0
2610,,1863-01-19,1863-01-19,False,0.262818606976765,-0.53998893210497,,"Skirmish at Burnt Ordinary, Va. ",Skirmish,0,0,0
2611,,1865-04-05,1865-04-05,False,0.0141538022753808,-0.0295743809233474,,Skirmish at Paine's Cross-Roads.,Skirmish,0,0,0
2612,VA064,1864-06-17,1864-06-18,False,0.00335185065879386,-0.00709756726384714,,Battle of Lynchburg,Battle,1138,938,200
2613,,1864-07-12,1864-07-12,False,0.0946115324790437,-0.195456647204342,,Skirmish at Turkey Creek.,Skirmish,0,0,0
2614,,1862-06-30,1862-06-30,False,0.109955960719087,-0.227133763939131,,"Engagement at Turkey Bridge, or Malvern Cliff. ",Battle,0,0,0
2615,,1862-07-02,1862-07-02,False,0.157957617089055,-0.32621600080713,,"Skirmish at Malvern Hill, VA",Skirmish,0,0,0
2616,,1864-06-17,1864-06-17,False,0.299149332660623,-0.632959614817376,,"Skirmish at Diamond Hill, near Lynchburg, Va.",Skirmish,0,0,0
2617,,1862-02-08,1862-02-08,False,0.183656103247173,-0.398345690265083,,"Skirmish at the mouth of the Blue Stone, W. Va. ",Skirmish,0,0,0
2618,,1863-08-25,1863-08-25,False,0.247871102538516,-0.51029053468949,,"Skirmish near Lamb's Ferry, Chickahominy River, Va.",Skirmish,0,0,0
2619,,1862-08-05,1862-08-05,False,0.131183617242244,-0.270874838367482,,Engagement at Malvern Hill.,Skirmish,0,0,0
2620,,1862-08-06,1862-08-06,False,0.343229621995502,-0.708718591051505,,Skirmish at Malvern Hill.,Skirmish,0,0,0
2621,,1864-05-12,1864-05-13,False,0.129124601259135,-0.277918705743044,,"Skirmishes at Salt Ponds , WV",Skirmish,0,0,0
2622,,1864-01-29,1864-01-29,False,0.323603187337503,-0.661889936875451,,"Affair near Gloucester Court-House, Va.",Skirmish,0,0,0
2623,,1864-06-15,1864-06-15,False,0.368239602564965,-0.760287036282993,,Skirmish at Malvern Hill.,Skirmish,0,0,0
2624,,1864-07-14,1864-07-14,False,0.0317852897486587,-0.0656255969539305,,Action at Malvern Hill.,Skirmish,0,0,0
2625,,1864-07-16,1864-07-16,False,0.201771376805096,-0.416587898230804,,Action at Malvern Hill.,Skirmish,0,0,0
2626,,1863-10-05,1863-10-05,False,0.372935056615454,-0.93535693073905,,"Skirmish at Greenfield, Mo.",Skirmish,0,0,0
2627,,1861-12-28,1861-12-28,False,0.210010262196678,-0.489813529776795,,"Action at Sacramento, Ky.",Skirmish,0,0,0
2628,VA066,1864-06-24,1864-06-24,False,0.180370591446007,-0.371850781083632,,Engagement at Saint Mary's Church,Battle,589,339,250
2629,VA021,1862-07-01,1862-07-01,False,0.19393068542835,-0.400375142046925,Malvern Hill,Battle of Malvern Hill,Battle,8569,3214,5355
2630,,1864-08-01,1864-08-01,False,0.136229888033046,-0.281465498790556,,Skirmish at Deep Bottom.,Skirmish,0,0,0
2631,,1862-05-15,1862-05-15,False,0.210875961217298,-0.436208339183887,,"Engagement at Fort Darling, James River.",Battle,0,0,0
2632,,1863-06-11,1863-06-11,False,0.129704407488212,-0.266495951554673,,"Skirmish at Diascund Bridge, Va.",Skirmish,0,0,0
2633,,1863-06-20,1863-06-20,False,0.350339014847818,-0.719820790493035,,"Skirmish at Diascund Bridge, Va.",Skirmish,0,0,0
2634,VA075,1864-09-29,1864-09-30,False,0.324282337401644,-0.670405477123262,Chaffin's Farm,Battle of Chaffin's Farm,Battle,5027,3327,1700
2635,,1864-06-15,1864-06-15,False,0.263387604720726,-0.543031590283381,,Skirmish near Smith's Store.,Skirmish,0,0,0
2636,,1864-06-23,1864-06-23,False,0.184062435556321,-0.378849757315981,,"Jones' Bridge, VA",Skirmish,0,0,0
2637,,1862-06-30,1862-06-30,False,0.309867181457705,-0.637789596452003,,Skirmish at Jones' Bridge.,Skirmish,0,0,0
2638,,1864-06-23,1864-06-23,False,0.306986678954648,-0.631860751324353,,Skirmish at Jones' Bridge.,Skirmish,0,0,0
2639,VA069,1864-07-27,1864-07-29,False,0.0893259444984938,-0.184430112591729,,Battle of Deep Bottom I,Battle,988,488,500
2640,,1864-06-30,1864-07-01,False,0.345058702040501,-0.712799360177966,,"Actions on Four-Mile Creek, at Deep Bottom.",Skirmish,0,0,0
2641,,1864-07-16,1864-07-16,False,0.133043187222457,-0.27483178417878,,Action at Four-Mile Creek.,Skirmish,0,0,0
2642,,1864-07-28,1864-07-28,False,0.300705469218943,-0.621177396175678,,Action at Four-Mile Creek.,Skirmish,0,0,0
2643,,1864-08-13,1864-08-13,False,0.254674326702089,-0.526089317711791,,Actions at Four-Mile Creek,Skirmish,0,0,0
2644,VA020b,1862-06-30,1862-06-30,False,0.367917317466495,-0.759115389542809,Glendale,Battle of Glendale,Battle,7470,3797,3673
2645,,1862-06-29,1862-06-29,False,0.322463411142142,-0.665220069743985,,"Skirmish on the James River Road, near Willis' Church. ",Skirmish,0,0,0
2646,VA071,1864-08-13,1864-08-20,False,0.359449711641532,-0.741895628503175,Deep Bottom,Battle of Deep Bottom,Battle,4199,2899,1300
2647,,1864-06-13,1864-06-13,False,0.036117007570393,-0.0744918768318826,,Skirmish at Riddell's Shop.,Skirmish,0,0,0
2648,,1864-10-01,1864-10-01,False,0.0579775223187322,-0.140545455316671,,"Skirmish near Lake Springs, Mo.",Skirmish,0,0,0
2649,,1862-12-31,1862-12-31,False,0.0445971326931181,-0.101594328065117,,"Affair at Muldraugh's Hill, near New Market, Ky.",Skirmish,0,0,0
2650,,1862-10-16,1862-10-16,False,0.064769368542716,-0.146105306597415,,"Skirmish near Crab Orchard, KY",Skirmish,0,0,0
2651,,1863-08-18,1863-08-18,False,0.252288680369232,-0.569107215737232,,"Skirmish near Crab Orchard, Ky.",Skirmish,0,0,0
2652,VA020a,1862-06-30,1862-06-30,False,0.15298439055641,-0.31526805104515,,Engagement at White Oak Swamp Bridge.,Battle,0,0,0
2653,,1862-06-30,1862-06-30,False,0.163409502510393,-0.336876743251243,,Action at Brackett's.,Skirmish,0,0,0
2654,,1864-06-13,1864-06-13,False,0.199150472796508,-0.410374005144962,,Skirmish at White Oak Swamp.,Skirmish,0,0,0
2655,,1862-08-05,1862-08-05,False,0.0778072253895297,-0.160327420819827,,Skirmish at White Oak Swamp Bridge.,Skirmish,0,0,0
2656,,1864-06-12,1864-06-12,False,0.222649379690227,-0.458368228906783,,Action at Long Bridge.,Skirmish,0,0,0
2657,,1865-02-09,1865-02-09,False,0.101997886714319,-0.230867722495275,,"Skirmish at Hustonville, Ky.",Skirmish,0,0,0
2658,,1865-03-09,1865-03-09,False,0.320704248143492,-0.725899935268499,,"Skirmish at Hustonville, KY",Skirmish,0,0,0
2659,VA080,1864-10-27,1864-10-28,False,0.00179672893698192,-0.00370838836976976,,Battle of Fair Oaks and Darbytown Road,Battle,1703,1603,100
2660,,1864-04-14,1864-04-14,False,0.182575083370006,-0.407649333180753,,"Affair near Booneville, KY",Skirmish,0,0,0
2661,,1862-10-04,1862-10-04,False,0.334856257922369,-0.78467802642081,,"Skirmish near Clay Village, Ky.",Skirmish,0,0,0
2662,,1862-06-29,1862-06-29,False,0.112687366275608,-0.232287669418296,,Skirmish at Jordon's Ford.,Skirmish,0,0,0
2663,,1864-04-27,1864-04-27,False,0.252727253945678,-0.56188714149693,,"Skirmish on Troublesome Creek, Ky.",Skirmish,55,0,55
2664,,1862-05-01,1862-05-01,False,0.250057535109552,-0.540900330238554,,"Skirmish on Camp Creek, in the Stone River Valley. W. Va.",Skirmish,0,0,0
2665,,1865-02-08,1865-02-08,False,0.342525073261105,-0.777908281511994,,"Skirmish at Bradfordsville, KY",Skirmish,0,0,0
2666,,1865-03-08,1865-03-08,False,0.305783043054045,-0.694463500943045,,"Skirmish at Bradfordsville, KY",Skirmish,0,0,0
2667,,1862-06-19,1862-06-19,False,0.0785539302964176,-0.162020017138372,,"Skirmish on the Charles City Road, near Richmond.",Skirmish,0,0,0
2668,,1862-11-05,1862-11-05,False,0.202469295691627,-0.509086531770258,,"Action at Lamar, Mo.",Skirmish,0,0,0
2669,,1865-02-08,1865-02-08,False,0.346589729622661,-0.788461265231097,,"Affair at New Market, KY",Skirmish,0,0,0
