BattlefieldCode,UnitCode,Comment,companies,batteries,detachment,section
VA062,UDE0003RI,,,,,
VA062,UDE0004RI,,,,,
VA062,UIL0008RC,Detachment,,,1,
VA062,UIN0003RC,,,,,
VA062,UMA0001CS,,,,,
VA062,UMA0001RAH,,,,,
VA062,UMA0001RC,,,,,
VA062,UMA0001YAL,,,,,
VA062,UMA0002CS,,,,,
VA062,UMA0003YAL,,,,,
VA062,UMA0005YAL,,,,,
VA062,UMA0007RI,,,,,
VA062,UMA0009RI,,,,,
VA062,UMA0009YAL,,,,,
VA062,UMA0010RI,,,,,
VA062,UMA0010YAL,,,,,
VA062,UMA0011RI,,,,,
VA062,UMA0011YAL1,,,,,
VA062,UMA0012RI,,,,,
VA062,UMA0013RI,,,,,
VA062,UMA0014YAL,,,,,
VA062,UMA0015RI,,,,,
VA062,UMA0016RI,,,,,
VA062,UMA0018RI,,,,,
VA062,UMA0019RI,,,,,
VA062,UMA0020RI,,,,,
VA062,UMA0021RI,,,,,
VA062,UMA0022RI,,,,,
VA062,UMA0023RI,,,,,
VA062,UMA0025RI,,,,,
VA062,UMA0027RI,,,,,
VA062,UMA0028RI,,,,,
VA062,UMA0029RI,,,,,
VA062,UMA0032RI,,,,,
VA062,UMA0035RI,,,,,
VA062,UMA0036RI,,,,,
VA062,UMA0037RI,,,,,
VA062,UMA0039RI,,,,,
VA062,UMA0040RI,,,,,
VA062,UMA0056RI,,,,,
VA062,UMA0057RI,,,,,
VA062,UMA0058RI,,,,,
VA062,UMA0059RI,,,,,
VA062,UMD0001RI01,,,,,
VA062,UMD0002RI01,,,,,
VA062,UMD0003RI,,,,,
VA062,UMD0004RI02,,,,,
VA062,UMD0006RI,,,,,
VA062,UMD0007RI,,,,,
VA062,UMD0008RI,,,,,
VA062,UMDPURNLI,,,,,
VA062,UME0001RAH,,,,,
VA062,UME0001RC,,,,,
VA062,UME0003RI,,,,,
VA062,UME0004RI,,,,,
VA062,UME0005RI,,,,,
VA062,UME0006RI,,,,,
VA062,UME0007RI,,,,,
VA062,UME0008RI,,,,,
VA062,UME0009RI,,,,,
VA062,UME0016RI,,,,,
VA062,UME0017RI,,,,,
VA062,UME0019RI,,,,,
VA062,UME0020RI,,,,,
VA062,UME0031RI,,,,,
VA062,UME0032RI,,,,,
VA062,UMI0001RC01,,,,,
VA062,UMI0001RI01,,,,,
VA062,UMI0001RS,,,,,
VA062,UMI0002RI,,,,,
VA062,UMI0003RI01,,,,,
VA062,UMI0004RI01,,,,,
VA062,UMI0005RC,,,,,
VA062,UMI0005RI,,,,,
VA062,UMI0006RC,,,,,
VA062,UMI0007RC,,,,,
VA062,UMI0007RI,,,,,
VA062,UMI0008RI,,,,,
VA062,UMI0016RI,,,,,
VA062,UMI0017RI,,,,,
VA062,UMI0020RI,,,,,
VA062,UMI0024RI,,,,,
VA062,UMI0026RI,,,,,
VA062,UMI0027RI,,,,,
VA062,UNH0001RC,,,,,
VA062,UNH0001YAL,,,,,
VA062,UNH0002RI,,,,,
VA062,UNH0004RI,,,,,
VA062,UNH0005RI,,,,,
VA062,UNH0006RI,,,,,
VA062,UNH0009RI,,,,,
VA062,UNH0010RI,,,,,
VA062,UNH0011RI,,,,,
VA062,UNH0012RI,,,,,
VA062,UNH0013RI,,,,,
VA062,UNJ0001RC,,,,,
VA062,UNJ0003RC,,,,,
VA062,UNJ0004RI01,,,,,
VA062,UNJ0005RI,,,,,
VA062,UNJ0006RI,,,,,
VA062,UNJ0007RI,,,,,
VA062,UNJ0008RI,,,,,
VA062,UNJ0009RI,,,,,
VA062,UNJ0010RI,,,,,
VA062,UNJ0011RI,,,,,
VA062,UNJ0012RI,,,,,
VA062,UNJ0014RI,,,,,
VA062,UNJ0015RI,,,,,
VA062,UNY0001BS,,,,,
VA062,UNY0001RAL,"Batteries ""B,"" ""C,"" ""D,"" ""E,"" ""G,"" ""H"" and ""L""",,7,,
VA062,UNY0001YAL,,,,,
VA062,UNY0002R0T,,,,,
VA062,UNY0002RAH,,,,,
VA062,UNY0002RC01,,,,,
VA062,UNY0003RI,,,,,
VA062,UNY0003YAL,,,,,
VA062,UNY0004RAH,,,,,
VA062,UNY0004RC,,,,,
VA062,UNY0005RC,,,,,
VA062,UNY0005RIU,,,,,
VA062,UNY0006RAH,,,,,
VA062,UNY0006RC,,,,,
VA062,UNY0007RI01,,,,,
VA062,UNY0008RAH,,,,,
VA062,UNY0008RC,,,,,
VA062,UNY0009RAH,,,,,
VA062,UNY0009RC,,,,,
VA062,UNY0010RAH,,,,,
VA062,UNY0010RC,,,,,
VA062,UNY0010RI,,,,,
VA062,UNY0011YAL,,,,,
VA062,UNY0012YAL,,,,,
VA062,UNY0014RAH,,,,,
VA062,UNY0015RAH,,,,,
VA062,UNY0015RE01,,,,,
VA062,UNY0015YAL,,,,,
VA062,UNY0019RC,,,,,
VA062,UNY0019YAL,,,,,
VA062,UNY0022RC,,,,,
VA062,UNY0024RC,,,,,
VA062,UNY0034YAL,,,,,
VA062,UNY0039RI,,,,,
VA062,UNY0040RI,,,,,
VA062,UNY0042RI,,,,,
VA062,UNY0043RI,,,,,
VA062,UNY0044RI,,,,,
VA062,UNY0046RI,,,,,
VA062,UNY0047RI,,,,,
VA062,UNY0048RI,,,,,
VA062,UNY0049RI,,,,,
VA062,UNY0050RE,,,,,
VA062,UNY0051RI,,,,,
VA062,UNY0052RI,,,,,
VA062,UNY0057RI,,,,,
VA062,UNY0059RI,,,,,
VA062,UNY0061RI,,,,,
VA062,UNY0062RI,,,,,
VA062,UNY0063RI,,,,,
VA062,UNY0064RI,,,,,
VA062,UNY0065RI,,,,,
VA062,UNY0066RI,,,,,
VA062,UNY0067RI,,,,,
VA062,UNY0069RI,,,,,
VA062,UNY0070RI,,,,,
VA062,UNY0071RI,,,,,
VA062,UNY0072RI,,,,,
VA062,UNY0073RI,,,,,
VA062,UNY0074RI,,,,,
VA062,UNY0076RI,,,,,
VA062,UNY0077RI,,,,,
VA062,UNY0080RI,,,,,
VA062,UNY0081RI,,,,,
VA062,UNY0082RI,,,,,
VA062,UNY0083RI,,,,,
VA062,UNY0086RI,,,,,
VA062,UNY0088RI,,,,,
VA062,UNY0089RI,,,,,
VA062,UNY0092RI,,,,,
VA062,UNY0093RI,,,,,
VA062,UNY0094RI,,,,,
VA062,UNY0095RI,,,,,
VA062,UNY0096RI,,,,,
VA062,UNY0097RI,,,,,
VA062,UNY0098RI,,,,,
VA062,UNY0104RI,,,,,
VA062,UNY0106RI,,,,,
VA062,UNY0108RI,,,,,
VA062,UNY0109RI,,,,,
VA062,UNY0111RI,,,,,
VA062,UNY0112RI,,,,,
VA062,UNY0115RI,,,,,
VA062,UNY0117RI,,,,,
VA062,UNY0118RI,,,,,
VA062,UNY0120RI,,,,,
VA062,UNY0121RI,,,,,
VA062,UNY0122RI,,,,,
VA062,UNY0124RI,,,,,
VA062,UNY0125RI,,,,,
VA062,UNY0126RI,,,,,
VA062,UNY0139RI,,,,,
VA062,UNY0140RI,,,,,
VA062,UNY0142RI,,,,,
VA062,UNY0146RI,,,,,
VA062,UNY0147RI,,,,,
VA062,UNY0148RI,,,,,
VA062,UNY0151RI,,,,,
VA062,UNY0152RI,,,,,
VA062,UNY0155RI,,,,,
VA062,UNY0164RI,,,,,
VA062,UNY0170RI,,,,,
VA062,UNY0179RI,From June 11th,,,,
VA062,UNY0182RI,,,,,
VA062,UNYONEICC,,,,,
VA062,UOH0001RAL1,"Battery ""H""",,1,,
VA062,UOH0002RC,,,,,
VA062,UOH0004RI01,,,,,
VA062,UOH0006RC,,,,,
VA062,UOH0008RI01,,,,,
VA062,UOH0060RI01,,,,,
VA062,UOH0110RI,,,,,
VA062,UOH0122RI,,,,,
VA062,UOH0126RI,,,,,
VA062,UPA0001RAL,"Batteries ""B"" and ""F""",,2,,
VA062,UPA0001RC,,,,,
VA062,UPA0002RAH2,,,,,
VA062,UPA0002RC,,,,,
VA062,UPA0003RC,,,,,
VA062,UPA0004RC,,,,,
VA062,UPA0006RC,,,,,
VA062,UPA0008RC,,,,,
VA062,UPA0011RI01,,,,,
VA062,UPA0013RC,,,,,
VA062,UPA0016RC,,,,,
VA062,UPA0017RC,,,,,
VA062,UPA0018RC,,,,,
VA062,UPA0021RC02,,,,,
VA062,UPA0023RI01,,,,,
VA062,UPA0045RI,,,,,
VA062,UPA0048RI,,,,,
VA062,UPA0049RI,,,,,
VA062,UPA0050RI,,,,,
VA062,UPA0051RI,,,,,
VA062,UPA0053RI,,,,,
VA062,UPA0055RI,,,,,
VA062,UPA0056RI,,,,,
VA062,UPA0057RI,,,,,
VA062,UPA0058RI,,,,,
VA062,UPA0061RI,,,,,
VA062,UPA0062RI,,,,,
VA062,UPA0063RI,,,,,
VA062,UPA0067RI,,,,,
VA062,UPA0068RI,,,,,
VA062,UPA0069RI,,,,,
VA062,UPA0071RI,,,,,
VA062,UPA0072RI,,,,,
VA062,UPA0076RI,,,,,
VA062,UPA0081RI,,,,,
VA062,UPA0082RI,,,,,
VA062,UPA0083RI,,,,,
VA062,UPA0084RI,,,,,
VA062,UPA0087RI,,,,,
VA062,UPA0088RI,,,,,
VA062,UPA0090RI,,,,,
VA062,UPA0091RI,,,,,
VA062,UPA0093RI,,,,,
VA062,UPA0095RI,,,,,
VA062,UPA0096RI,,,,,
VA062,UPA0097RI,,,,,
VA062,UPA0098RI,,,,,
VA062,UPA0099RI,,,,,
VA062,UPA0100RI,,,,,
VA062,UPA0102RI,,,,,
VA062,UPA0105RI,,,,,
VA062,UPA0106RI,,,,,
VA062,UPA0107RI,,,,,
VA062,UPA0110RI,,,,,
VA062,UPA0114RI,,,,,
VA062,UPA0115RI,,,,,
VA062,UPA0116RI,,,,,
VA062,UPA0118RI,,,,,
VA062,UPA0119RI,,,,,
VA062,UPA0121RI,,,,,
VA062,UPA0138RI,,,,,
VA062,UPA0139RI,,,,,
VA062,UPA0140RI,,,,,
VA062,UPA0141RI,,,,,
VA062,UPA0142RI,,,,,
VA062,UPA0143RI,,,,,
VA062,UPA0145RI,,,,,
VA062,UPA0148RI,,,,,
VA062,UPA0149RI,,,,,
VA062,UPA0150RI,,,,,
VA062,UPA0155RI,,,,,
VA062,UPA0157RI,,,,,
VA062,UPA0183RI,,,,,
VA062,UPA0184RI,,,,,
VA062,UPA0188RI,,,,,
VA062,UPA0190RI,,,,,
VA062,UPA0191RI,,,,,
VA062,URI0001RAL,"Batteries ""A,"" ""B,"" ""C,"" ""E"" and ""G""",,5,,
VA062,URI0002RI,,,,,
VA062,URI0007RI,,,,,
VA062,UUR0001RA,"Batteries ""B,"" ""E & G,"" ""H & I"" and ""K""",,4,,
VA062,UUR0001RC01,,,,,
VA062,UUR0001RS,,,,,
VA062,UUR0002RA,"Batteries ""A & G,"" ""B & L,"" ""D"" and ""M""",,4,,
VA062,UUR0002RC01,,,,,
VA062,UUR0002RS,,,,,
VA062,UUR0003RA,"Batteries ""B,"" ""C,"" ""F"" and ""K""",,4,,
VA062,UUR0004RA,"Batteries ""A,"" ""B,"" ""C,"" ""E"" and ""L""",,5,,
VA062,UUR0004RI,,,,,
VA062,UUR0005RA,"Batteries ""A,"" ""C,"" ""D,"" ""E"" and ""M""",,5,,
VA062,UUR0005RC,,,,,
VA062,UUR0006RC,,,,,
VA062,UUR0008RI,,,,,
VA062,UUR0010RI,,,,,
VA062,UUR0011RI,,,,,
VA062,UUR0012RI,,,,,
VA062,UUR0014RI,,,,,
VA062,UUR0017RI,,,,,
VA062,UVT0001RAH,,,,,
VA062,UVT0001RC,,,,,
VA062,UVT0002RI,,,,,
VA062,UVT0003RI,,,,,
VA062,UVT0004RI,,,,,
VA062,UVT0005RI,,,,,
VA062,UVT0006RI,,,,,
VA062,UVT0010RI,,,,,
VA062,UVT0017RI,,,,,
VA062,UWI0002RI,,,,,
VA062,UWI0005RI,,,,,
VA062,UWI0006RI,,,,,
VA062,UWI0007RI,,,,,
VA062,UWI0036RI,,,,,
VA062,UWI0038RI,From June 10th,,,,
VA062,UWV0007RI,,,,,
VA063,UCT0001RAH,,,,,
VA063,UCT0008RI,,,,,
VA063,UCT0011RI,,,,,
VA063,UCT0014RI,,,,,
VA063,UCT0021RI,,,,,
VA063,UDC0001RC,,,,,
VA063,UDE0001RI01,,,,,
VA063,UDE0002RI,,,,,
VA063,UDE0003RI,,,,,
VA063,UDE0004RI,,,,,
VA063,UIN0007RI01,,,,,
VA063,UIN0019RI,,,,,
VA063,UIN0020RI,,,,,
VA063,UMA0001CS,,,,,
VA063,UMA0001RAH,,,,,
VA063,UMA0003YAL,,,,,
VA063,UMA0005RC00C,,,,,
VA063,UMA0005YAL,,,,,
VA063,UMA0009YAL,,,,,
VA063,UMA0010RI,,,,,
VA063,UMA0010YAL,,,,,
VA063,UMA0011RI,,,,,
VA063,UMA0011YAL1,,,,,
VA063,UMA0012RI,,,,,
VA063,UMA0013RI,,,,,
VA063,UMA0014YAL,,,,,
VA063,UMA0015RI,,,,,
VA063,UMA0016RI,,,,,
VA063,UMA0018RI,,,,,
VA063,UMA0019RI,,,,,
VA063,UMA0020RI,,,,,
VA063,UMA0021RI,,,,,
VA063,UMA0022RI,,,,,
VA063,UMA0023RI,,,,,
VA063,UMA0025RI,,,,,
VA063,UMA0027RI,,,,,
VA063,UMA0028RI,,,,,
VA063,UMA0029RI,,,,,
VA063,UMA0032RI,,,,,
VA063,UMA0035RI,,,,,
VA063,UMA0036RI,,,,,
VA063,UMA0037RI,,,,,
VA063,UMA0039RI,,,,,
VA063,UMA0040RI,,,,,
VA063,UMA0056RI,,,,,
VA063,UMA0057RI,,,,,
VA063,UMA0058RI,,,,,
VA063,UMA0059RI,,,,,
VA063,UMD0001RI01,,,,,
VA063,UMD0002RI01,,,,,
VA063,UMD0003RI,,,,,
VA063,UMD0004RI02,,,,,
VA063,UMD0005RI,,,,,
VA063,UMD0007RI,,,,,
VA063,UMD0008RI,,,,,
VA063,UMDPURNLI,,,,,
VA063,UME0001RAH,,,,,
VA063,UME0008RI,,,,,
VA063,UME0016RI,,,,,
VA063,UME0017RI,,,,,
VA063,UME0019RI,,,,,
VA063,UME0020RI,,,,,
VA063,UME0031RI,,,,,
VA063,UME0032RI,,,,,
VA063,UMI0001RI01,,,,,
VA063,UMI0001RS,,,,,
VA063,UMI0002RI,,,,,
VA063,UMI0004RI01,,,,,
VA063,UMI0005RI,,,,,
VA063,UMI0007RI,,,,,
VA063,UMI0008RI,,,,,
VA063,UMI0016RI,,,,,
VA063,UMI0017RI,,,,,
VA063,UMI0020RI,,,,,
VA063,UMI0024RI,,,,,
VA063,UMI0026RI,,,,,
VA063,UMI0027RI,,,,,
VA063,UMN0001RI,,,,,
VA063,UNH0001YAL,,,,,
VA063,UNH0004RI,,,,,
VA063,UNH0005RI,,,,,
VA063,UNH0006RI,,,,,
VA063,UNH0009RI,,,,,
VA063,UNH0010RI,,,,,
VA063,UNH0011RI,,,,,
VA063,UNH0012RI,,,,,
VA063,UNH0013RI,,,,,
VA063,UNJ00000AL,"Battery ""C""",,1,,
VA063,UNJ0005RI,,,,,
VA063,UNJ0006RI,,,,,
VA063,UNJ0007RI,,,,,
VA063,UNJ0008RI,,,,,
VA063,UNJ0009RI,,,,,
VA063,UNJ0011RI,,,,,
VA063,UNJ0012RI,,,,,
VA063,UNY0001BS,,,,,
VA063,UNY0001RAL,"Batteries ""B,"" ""C,"" ""D,"" ""E,"" ""G,""""H"" and ""L""",,7,,
VA063,UNY0002R0T,,,,,
VA063,UNY0002RAH,,,,,
VA063,UNY0003RAL,"Batteries ""E,"" ""K"" and ""M""",,3,,
VA063,UNY0003RC01,,,,,
VA063,UNY0004RAH,,,,,
VA063,UNY0005RI,,,,,
VA063,UNY0006RAH,,,,,
VA063,UNY0007RC,,,,,
VA063,UNY0007RI01,,,,,
VA063,UNY0007YAL,,,,,
VA063,UNY0008RAH,,,,,
VA063,UNY0010RAH,,,,,
VA063,UNY0010RI,,,,,
VA063,UNY0010YAL,,,,,
VA063,UNY0011YAL,,,,,
VA063,UNY0012RAH,"Cos ""A"" and ""H""",2,,,
VA063,UNY0012YAL,,,,,
VA063,UNY0014RAH,,,,,
VA063,UNY0015RAH,,,,,
VA063,UNY0015RE01,,,,,
VA063,UNY0015YAL,,,,,
VA063,UNY0016YAL,,,,,
VA063,UNY0019YAL,,,,,
VA063,UNY0024RC,,,,,
VA063,UNY0027YAL,,,,,
VA063,UNY0034YAL,,,,,
VA063,UNY0039RI,,,,,
VA063,UNY0040RI,,,,,
VA063,UNY0042RI,,,,,
VA063,UNY0043RI,,,,,
VA063,UNY0044RI,,,,,
VA063,UNY0046RI,,,,,
VA063,UNY0049RI,,,,,
VA063,UNY0050RE,,,,,
VA063,UNY0051RI,,,,,
VA063,UNY0052RI,,,,,
VA063,UNY0057RI,,,,,
VA063,UNY0059RI,,,,,
VA063,UNY0061RI,,,,,
VA063,UNY0062RI,,,,,
VA063,UNY0063RI,,,,,
VA063,UNY0064RI,,,,,
VA063,UNY0065RI,,,,,
VA063,UNY0066RI,,,,,
VA063,UNY0067RI,,,,,
VA063,UNY0069RI,,,,,
VA063,UNY0070RI,,,,,
VA063,UNY0071RI,,,,,
VA063,UNY0072RI,,,,,
VA063,UNY0073RI,,,,,
VA063,UNY0074RI,,,,,
VA063,UNY0076RI,,,,,
VA063,UNY0077RI,,,,,
VA063,UNY0079RI,,,,,
VA063,UNY0080RI,,,,,
VA063,UNY0081RI,,,,,
VA063,UNY0082RI,,,,,
VA063,UNY0086RI,,,,,
VA063,UNY0088RI,,,,,
VA063,UNY0089RI,,,,,
VA063,UNY0092RI,,,,,
VA063,UNY0093RI,,,,,
VA063,UNY0094RI,,,,,
VA063,UNY0095RI,,,,,
VA063,UNY0096RI,,,,,
VA063,UNY0097RI,,,,,
VA063,UNY0098RI,,,,,
VA063,UNY0104RI,,,,,
VA063,UNY0108RI,,,,,
VA063,UNY0109RI,,,,,
VA063,UNY0111RI,,,,,
VA063,UNY0118RI,,,,,
VA063,UNY0120RI,,,,,
VA063,UNY0124RI,,,,,
VA063,UNY0125RI,,,,,
VA063,UNY0126RI,,,,,
VA063,UNY0139RI,,,,,
VA063,UNY0140RI,,,,,
VA063,UNY0146RI,,,,,
VA063,UNY0147RI,,,,,
VA063,UNY0148RI,,,,,
VA063,UNY0152RI,,,,,
VA063,UNY0155RI,,,,,
VA063,UNY0164RI,,,,,
VA063,UNY0170RI,,,,,
VA063,UNY0179RI,,,,,
VA063,UNY0182RI,,,,,
VA063,UNYONEICC,,,,,
VA063,UOH0004RI01,,,,,
VA063,UOH0008RI01,,,,,
VA063,UOH0013RC,,,,,
VA063,UOH0060RI01,,,,,
VA063,UPA0001RAL,"Batteries ""B"" and ""F""",,2,,
VA063,UPA0002RAH1,,,,,
VA063,UPA0002RAH2,,,,,
VA063,UPA0003RC,,,,,
VA063,UPA0005RC,,,,,
VA063,UPA0011RC,,,,,
VA063,UPA0011RI01,,,,,
VA063,UPA0021RC02,,,,,
VA063,UPA0045RI,,,,,
VA063,UPA0048RI,,,,,
VA063,UPA0050RI,,,,,
VA063,UPA0051RI,,,,,
VA063,UPA0053RI,,,,,
VA063,UPA0055RI,,,,,
VA063,UPA0056RI,,,,,
VA063,UPA0057RI,,,,,
VA063,UPA0061RI,,,,,
VA063,UPA0062RI,,,,,
VA063,UPA0063RI,,,,,
VA063,UPA0068RI,,,,,
VA063,UPA0069RI,,,,,
VA063,UPA0072RI,,,,,
VA063,UPA0076RI,,,,,
VA063,UPA0081RI,,,,,
VA063,UPA0082RI,,,,,
VA063,UPA0083RI,,,,,
VA063,UPA0084RI,,,,,
VA063,UPA0088RI,,,,,
VA063,UPA0090RI,,,,,
VA063,UPA0091RI,,,,,
VA063,UPA0093RI,,,,,
VA063,UPA0098RI,,,,,
VA063,UPA0099RI,,,,,
VA063,UPA0100RI,,,,,
VA063,UPA0102RI,,,,,
VA063,UPA0105RI,,,,,
VA063,UPA0106RI,,,,,
VA063,UPA0107RI,,,,,
VA063,UPA0110RI,,,,,
VA063,UPA0114RI,,,,,
VA063,UPA0115RI,,,,,
VA063,UPA0116RI,,,,,
VA063,UPA0118RI,,,,,
VA063,UPA0121RI,,,,,
VA063,UPA0139RI,,,,,
VA063,UPA0140RI,,,,,
VA063,UPA0141RI,,,,,
VA063,UPA0142RI,,,,,
VA063,UPA0143RI,,,,,
VA063,UPA0145RI,,,,,
VA063,UPA0148RI,,,,,
VA063,UPA0149RI,,,,,
VA063,UPA0150RI,,,,,
VA063,UPA0155RI,,,,,
VA063,UPA0157RI,,,,,
VA063,UPA0183RI,,,,,
VA063,UPA0184RI,,,,,
VA063,UPA0187RI,,,,,
VA063,UPA0188RI,,,,,
VA063,UPA0190RI,,,,,
VA063,UPA0191RI,,,,,
VA063,URI0001RAL,"Batteries ""A,"" ""B"" and ""F""",,3,,
VA063,URI0002RI,,,,,
VA063,URI0007RI,,,,,
VA063,UUR0001RA,"Battery ""B""",,1,,
VA063,UUR0001RS,,,,,
VA063,UUR0002RS,,,,,
VA063,UUR0004RA,"Batteries ""B,"" ""S"" and ""L""",,3,,
VA063,UUR0004RI,,,,,
VA063,UUR0005RA,"Batteries ""C & D""",,1,,
VA063,UUR0008RI,,,,,
VA063,UUR0010RI,,,,,
VA063,UUR0011RI,,,,,
VA063,UUR0012RI,,,,,
VA063,UUR0014RI,,,,,
VA063,UUR0017RI,,,,,
VA063,UUS0001RI01C,,,,,
VA063,UUS0002RAL0C,"Battery ""B""",,1,,
VA063,UUS0004RI00C,,,,,
VA063,UUS0005RI00C,,,,,
VA063,UUS0006RI00C,,,,,
VA063,UUS0010RI00C,,,,,
VA063,UUS0019RI00C,,,,,
VA063,UUS0022RI00C,,,,,
VA063,UUS0023RI00C,,,,,
VA063,UUS0027RI00C,,,,,
VA063,UUS0028RI00C,,,,,
VA063,UUS0029RI00C,,,,,
VA063,UUS0030RI00C,,,,,
VA063,UUS0031RI00C,,,,,
VA063,UUS0039RI00C,,,,,
VA063,UUS0043RI00C,,,,,
VA063,UVT0001RAH,,,,,
VA063,UVT0002RI,,,,,
VA063,UVT0003RI,,,,,
VA063,UVT0004RI,,,,,
VA063,UVT0005RI,,,,,
VA063,UVT0006RI,,,,,
VA063,UVT0010RI,,,,,
VA063,UVT0017RI,,,,,
VA063,UWI0002RI,,,,,
VA063,UWI0006RI,,,,,
VA063,UWI0007RI,,,,,
VA063,UWI0019RI,,,,,
VA063,UWI0036RI,,,,,
VA063,UWI0037RI,,,,,
VA063,UWI0038RI,,,,,
VA063,UWV0007RI,,,,,
VA064,UCT0018RI,,,,,
VA064,UMA0034RI,,,,,
VA064,UMD0001RC02,,,,,
VA064,UMD0002RI02,,,,,
VA064,UMD0002RI03,,,,,
VA064,UMD000BYAL,,,,,
VA064,UNY0001RC01,,,,,
VA064,UNY0001RCU,,,,,
VA064,UNY0005RAH,"Cos. ""A,"" ""B,"" ""C,"" and ""D""",4,,,
VA064,UNY0015RC,,,,,
VA064,UNY0021RC,,,,,
VA064,UNY0030YAL,,,,,
VA064,UOH0001YAL,,,,,
VA064,UOH0008RC,,,,,
VA064,UOH0012RI01,,,,,
VA064,UOH0023RI,,,,,
VA064,UOH0034RI,,,,,
VA064,UOH0036RI,,,,,
VA064,UOH0091RI,,,,,
VA064,UPA0014RC,,,,,
VA064,UPA0054RI,,,,,
VA064,UWV0001RC,,,,,
VA064,UWV0001RI,,,,,
VA064,UWV0002RC,,,,,
VA064,UWV0003RC,,,,,
VA064,UWV0005RC,,,,,
VA064,UWV0005RI,,,,,
VA064,UWV0007RC,,,,,
VA064,UWV0009RI,,,,,
VA064,UWV0011RI,,,,,
VA064,UWV0013RI,,,,,
VA064,UWV0014RI,,,,,
VA064,UWV0015RI,,,,,
VA065,CSC0011RIV,,,,,
VA065,CSC0021RI,,,,,
VA065,CSC0025RI,(Eutaw Regiment),,,,
VA065,CSC0027RI,(Gaillard's),,,,
VA065,CVAGCHACAL,,,,,
VA065,UCT0002RAH,,,,,
VA065,UCT0014RI,,,,,
VA065,UDE0001BC,,,,,
VA065,UDE0001RI01,,,,,
VA065,UDE0002RI,,,,,
VA065,UIN0020RI,,,,,
VA065,UMA0001CS,,,,,
VA065,UMA0001RAH,,,,,
VA065,UMA0001YAL,,,,,
VA065,UMA0010YAL,,,,,
VA065,UMA0011RI,,,,,
VA065,UMA0015RI,,,,,
VA065,UMA0016RI,,,,,
VA065,UMA0019RI,,,,,
VA065,UMA0020RI,,,,,
VA065,UMA0028RI,,,,,
VA065,UMA0037RI,,,,,
VA065,UMD0006RI,,,,,
VA065,UME0001RAH,,,,,
VA065,UME0006RI,,,,,
VA065,UME0007RI,,,,,
VA065,UME0017RI,,,,,
VA065,UME0019RI,,,,,
VA065,UMI0005RI,,,,,
VA065,UMI0007RI,,,,,
VA065,UMI0026RI,,,,,
VA065,UMN0001RI,,,,,
VA065,UNH0001YAL,,,,,
VA065,UNH0005RI,,,,,
VA065,UNJ00000AL,"Batteries ""A"" and ""B""",,2,,
VA065,UNJ0003RC,,,,,
VA065,UNJ0004RI01,,,,,
VA065,UNJ0005RI,,,,,
VA065,UNJ0006RI,,,,,
VA065,UNJ0007RI,,,,,
VA065,UNJ0008RI,,,,,
VA065,UNJ0010RI,,,,,
VA065,UNJ0011RI,,,,,
VA065,UNJ0012RI,,,,,
VA065,UNJ0014RI,,,,,
VA065,UNJ0015RI,,,,,
VA065,UNY0001RAL,"Battery ""G""",,1,,
VA065,UNY0001YAL,,,,,
VA065,UNY0002RAH,,,,,
VA065,UNY0003YAL,,,,,
VA065,UNY0004RAH,,,,,
VA065,UNY0008RAH,,,,,
VA065,UNY0009RAH,,,,,
VA065,UNY0010RI,,,,,
VA065,UNY0011YAL,,,,,
VA065,UNY0012YAL,,,,,
VA065,UNY0022RC,Detachment,,,1,
VA065,UNY0039RI,,,,,
VA065,UNY0040RI,,,,,
VA065,UNY0042RI,,,,,
VA065,UNY0043RI,,,,,
VA065,UNY0049RI,,,,,
VA065,UNY0050RE,,,,,
VA065,UNY0052RI,,,,,
VA065,UNY0057RI,,,,,
VA065,UNY0059RI,,,,,
VA065,UNY0061RI,,,,,
VA065,UNY0062RI,,,,,
VA065,UNY0063RI,,,,,
VA065,UNY0064RI,,,,,
VA065,UNY0065RI,,,,,
VA065,UNY0066RI,,,,,
VA065,UNY0069RI,,,,,
VA065,UNY0071RI,,,,,
VA065,UNY0072RI,,,,,
VA065,UNY0073RI,,,,,
VA065,UNY0074RI,,,,,
VA065,UNY0077RI,,,,,
VA065,UNY0082RI,,,,,
VA065,UNY0086RI,,,,,
VA065,UNY0088RI,,,,,
VA065,UNY0093RI,,,,,
VA065,UNY0106RI,,,,,
VA065,UNY0108RI,,,,,
VA065,UNY0111RI,,,,,
VA065,UNY0120RI,,,,,
VA065,UNY0121RI,,,,,
VA065,UNY0122RI,,,,,
VA065,UNY0124RI,,,,,
VA065,UNY0125RI,,,,,
VA065,UNY0126RI,,,,,
VA065,UNY0151RI,,,,,
VA065,UNY0152RI,,,,,
VA065,UNY0155RI,,,,,
VA065,UNY0164RI,,,,,
VA065,UNY0170RI,,,,,
VA065,UNY0182RI,,,,,
VA065,UOH0001RAL1,"Battery ""H""",,1,,
VA065,UOH0004RI01,,,,,
VA065,UOH0008RI01,,,,,
VA065,UOH0110RI,,,,,
VA065,UOH0122RI,,,,,
VA065,UOH0126RI,,,,,
VA065,UPA0001RAL," Battery ""F""",,1,,
VA065,UPA0018RC,Detachment,,,1,
VA065,UPA0023RI01,,,,,
VA065,UPA0049RI,,,,,
VA065,UPA0053RI,,,,,
VA065,UPA0057RI,,,,,
VA065,UPA0061RI,,,,,
VA065,UPA0063RI,,,,,
VA065,UPA0067RI,,,,,
