person,surname,battle
http://dbpedia.org/resource/Absalom_B._Moore,,http://dbpedia.org/resource/Battle_of_Hartsville
http://dbpedia.org/resource/John_G._Foster,,http://dbpedia.org/resource/Battle_of_Goldsboro_Bridge
http://dbpedia.org/resource/John_G._Foster,,http://dbpedia.org/resource/Battle_of_Washington
http://dbpedia.org/resource/John_G._Foster,,http://dbpedia.org/resource/Battle_of_White_Hall
http://dbpedia.org/resource/John_G._Foster,,http://dbpedia.org/resource/Battle_of_Tulifinny
http://dbpedia.org/resource/Robert_B._Pegram,,http://dbpedia.org/resource/Battle_of_Pig_Point
http://dbpedia.org/resource/Robert_F._Graham,,http://dbpedia.org/resource/First_Battle_of_Fort_Wagner
http://dbpedia.org/resource/Quincy_Adams_Gillmore,,http://dbpedia.org/resource/First_Battle_of_Fort_Wagner
http://dbpedia.org/resource/Quincy_Adams_Gillmore,,http://dbpedia.org/resource/First_Battle_of_Petersburg
http://dbpedia.org/resource/Quincy_Adams_Gillmore,,http://dbpedia.org/resource/Second_Battle_of_Fort_Wagner
http://dbpedia.org/resource/Quincy_Adams_Gillmore,,http://dbpedia.org/resource/Battle_of_Somerset
http://dbpedia.org/resource/Quincy_Adams_Gillmore,,http://dbpedia.org/resource/Second_Battle_of_Fort_Sumter
http://dbpedia.org/resource/Quincy_Adams_Gillmore,,http://dbpedia.org/resource/Siege_of_Fort_Pulaski
http://dbpedia.org/resource/Quincy_Adams_Gillmore,,http://dbpedia.org/resource/Second_Battle_of_Charleston_Harbor
http://dbpedia.org/resource/John_T._Wilder,,http://dbpedia.org/resource/Second_Battle_of_Chattanooga
http://dbpedia.org/resource/John_T._Wilder,,http://dbpedia.org/resource/Battle_of_Munfordville
http://dbpedia.org/resource/Felix_Zollicoffer,,http://dbpedia.org/resource/Battle_of_Mill_Springs
http://dbpedia.org/resource/Felix_Zollicoffer,,http://dbpedia.org/resource/Battle_of_Barbourville
http://dbpedia.org/resource/Inkpaduta,,http://dbpedia.org/resource/Battle_of_Killdeer_Mountain
http://dbpedia.org/resource/Inkpaduta,,http://dbpedia.org/resource/Battle_of_Big_Mound
http://dbpedia.org/resource/Inkpaduta,,http://dbpedia.org/resource/Battle_of_Dead_Buffalo_Lake
http://dbpedia.org/resource/Inkpaduta,,http://dbpedia.org/resource/Battle_of_Stony_Lake
http://dbpedia.org/resource/Inkpaduta,,http://dbpedia.org/resource/Battle_of_Whitestone_Hill
http://dbpedia.org/resource/George_Wayne_Anderson,,http://dbpedia.org/resource/Battle_of_Fort_McAllister_(1863)
http://dbpedia.org/resource/George_Wayne_Anderson,,http://dbpedia.org/resource/Battle_of_Fort_McAllister_(1864)
http://dbpedia.org/resource/Abraham_Lincoln,,http://dbpedia.org/resource/Chesapeake_Affair
http://dbpedia.org/resource/Abraham_Lincoln,,http://dbpedia.org/resource/Union_blockade
http://dbpedia.org/resource/Abraham_Lincoln,,http://dbpedia.org/resource/Battle_of_Fort_Stevens
http://dbpedia.org/resource/Albert_Sidney_Johnston,,http://dbpedia.org/resource/Skirmish_at_Adamsville
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Brandy_Station
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Culpeper_Court_House
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Yellow_Tavern
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Boonsboro
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Dranesville
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Hanover
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Middleburg
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Buckland_Mills
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Todd's_Tavern
http://dbpedia.org/resource/J._E._B._Stuart,,http://dbpedia.org/resource/Battle_of_Unison
http://dbpedia.org/resource/John_A._Macdonald,,http://dbpedia.org/resource/Chesapeake_Affair
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Beaver_Dam_Creek
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Chaffin's_Farm
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Mine_Run
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_North_Anna
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Totopotomoy_Creek
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_White_Oak_Road
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Northern_Virginia_Campaign
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Second_Battle_of_Petersburg
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Third_Battle_of_Petersburg
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Cheat_Mountain
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Gaines's_Mill
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Williamsport
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Cumberland_Church
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Siege_of_Fort_Pulaski
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Second_Battle_of_Deep_Bottom
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Bristoe_Campaign
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Darbytown_and_New_Market_Roads
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Stoneman's_1863_Raid
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Maryland_Campaign
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Overland_Campaign
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Oak_Grove
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Salem_Church
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Antietam
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Seven_Days_Battles
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Gettysburg
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Chancellorsville
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Cold_Harbor
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_Spotsylvania_Court_House
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_the_Crater
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Battle_of_the_Wilderness
http://dbpedia.org/resource/Robert_E._Lee,,http://dbpedia.org/resource/Second_Battle_of_Bull_Run
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Skirmish_at_Ackworth
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Sherman's_March_to_the_Sea
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Adairsville
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Dallas
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Ezra_Church
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Utoy_Creek
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Kennesaw_Mountain
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/First_Battle_of_Collierville
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Atlanta_Campaign
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Snyder's_Bluff
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Chickasaw_Bayou
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Meridian
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Carolinas_Campaign
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Jackson_Expedition
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Capture_of_Columbia
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Bentonville
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Jonesborough
http://dbpedia.org/resource/William_Tecumseh_Sherman,,http://dbpedia.org/resource/Battle_of_Noonday_Creek
http://dbpedia.org/resource/Harriet_Tubman,,http://dbpedia.org/resource/Raid_at_Combahee_Ferry
http://dbpedia.org/resource/James_A._Garfield,,http://dbpedia.org/resource/Battle_of_Middle_Creek
http://dbpedia.org/resource/Gall,,http://dbpedia.org/resource/Battle_of_Dead_Buffalo_Lake
http://dbpedia.org/resource/Colonel,,http://dbpedia.org/resource/Baltimore_riot_of_1861
http://dbpedia.org/resource/Gall_(Native_American_leader),,http://dbpedia.org/resource/Battle_of_Killdeer_Mountain
http://dbpedia.org/resource/Gideon_Johnson_Pillow,,http://dbpedia.org/resource/Battle_of_Belmont
http://dbpedia.org/resource/Harvey_Brown_(officer),,http://dbpedia.org/resource/Battle_of_Santa_Rosa_Island
http://dbpedia.org/resource/Patrock_H._Wheat,,http://dbpedia.org/resource/Skirmish_at_Aberdeen
http://dbpedia.org/resource/Patrock_H._Wheat,,http://dbpedia.org/resource/Skirmish_at_Adam's_Bluff
http://dbpedia.org/resource/Sitting_Bull,,http://dbpedia.org/resource/Battle_of_Killdeer_Mountain
http://dbpedia.org/resource/Sitting_Bull,,http://dbpedia.org/resource/Battle_of_Dead_Buffalo_Lake
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Battle_of_Mine_Run
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Battle_of_North_Anna
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Battle_of_Totopotomoy_Creek
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Second_Battle_of_Petersburg
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Third_Battle_of_Petersburg
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Battle_of_Williamsport
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Bristoe_Campaign
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Overland_Campaign
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Battle_of_Gettysburg
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Battle_of_Cold_Harbor
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Battle_of_Spotsylvania_Court_House
http://dbpedia.org/resource/George_Meade,,http://dbpedia.org/resource/Battle_of_the_Wilderness
http://dbpedia.org/resource/John_A._Stephenson,,http://dbpedia.org/resource/Battle_of_Forts_Jackson_and_St._Philip
http://dbpedia.org/resource/John_C._Owens,,http://dbpedia.org/resource/Battle_of_Pig_Point
http://dbpedia.org/resource/John_W._Lowe,,http://dbpedia.org/resource/Battle_of_Scary_Creek
http://dbpedia.org/resource/John_Faunce,,http://dbpedia.org/resource/Battle_of_Pig_Point
http://dbpedia.org/resource/Samuel_P._Cox,,"http://dbpedia.org/resource/Skirmish_at_Albany,_Missouri"
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Johnsonville
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Brentwood
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,"http://dbpedia.org/resource/Battle_of_Jackson,_Tennessee"
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Selma
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/First_Battle_of_Murfreesboro
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Second_Battle_of_Memphis
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Third_Battle_of_Murfreesboro
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Day's_Gap
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Anthony's_Hill
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Tupelo
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Sulphur_Creek_Trestle
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Parker's_Cross_Roads
http://dbpedia.org/resource/Nathan_Bedford_Forrest,,http://dbpedia.org/resource/Battle_of_Brice's_Crossroads
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_Belmont
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_Champion_Hill
http://dbpedia.org/resource/Ulysses_S._Grant,,"http://dbpedia.org/resource/Battle_of_Jackson,_Mississippi"
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_North_Anna
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_Totopotomoy_Creek
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Second_Battle_of_Petersburg
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Third_Battle_of_Petersburg
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_Port_Gibson
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_Fort_Henry
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Overland_Campaign
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_Cold_Harbor
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_Spotsylvania_Court_House
http://dbpedia.org/resource/Ulysses_S._Grant,,http://dbpedia.org/resource/Battle_of_the_Wilderness
http://dbpedia.org/resource/Little_Crow,,http://dbpedia.org/resource/Battle_of_Fort_Ridgely
http://dbpedia.org/resource/Little_Crow,,http://dbpedia.org/resource/Battle_of_Wood_Lake
http://dbpedia.org/resource/Little_Crow,,http://dbpedia.org/resource/Dakota_War_of_1862
"http://dbpedia.org/resource/Thomas_Ewing,_Jr.",,http://dbpedia.org/resource/Battle_of_Fort_Davidson
http://dbpedia.org/resource/Shakopee_(Dakota_leaders),,http://dbpedia.org/resource/Dakota_War_of_1862
http://dbpedia.org/resource/Thomas_J._Mastin,,http://dbpedia.org/resource/Battle_of_Pinos_Altos
http://dbpedia.org/resource/Thomas_J._Mastin,,http://dbpedia.org/resource/Battle_of_the_Florida_Mountains
http://dbpedia.org/resource/Thomas_L._Roberts,,http://dbpedia.org/resource/Battle_of_Apache_Pass
http://dbpedia.org/resource/Thomas_T._Hunter,,http://dbpedia.org/resource/Bahia_incident
http://dbpedia.org/resource/John_A._Poindexter,,http://dbpedia.org/resource/Battle_of_Compton's_Ferry
http://dbpedia.org/resource/John_A._Poindexter,,http://dbpedia.org/resource/Battle_of_Yellow_Creek_(1862)
http://dbpedia.org/resource/John_A._Poindexter,,http://dbpedia.org/resource/Battle_of_Roan's_Tan_Yard
http://dbpedia.org/resource/John_W._Kittredge,,http://dbpedia.org/resource/Battle_of_Corpus_Christi
http://dbpedia.org/resource/Watson_Smith,,http://dbpedia.org/resource/Yazoo_Pass_Expedition
http://dbpedia.org/resource/William_R._Judson,,http://dbpedia.org/resource/Skirmish_at_Threkeld's_Ferry
http://dbpedia.org/resource/John_Pope_(military_officer),Pope,http://dbpedia.org/resource/Skirmish_at_Blackwater_Creek
http://dbpedia.org/resource/Richard_Taylor_(general),Taylor,http://dbpedia.org/resource/Battle_of_Pleasant_Hill
http://dbpedia.org/resource/Richard_Taylor_(general),Taylor,http://dbpedia.org/resource/Battle_of_Vermillion_Bayou
http://dbpedia.org/resource/Richard_Taylor_(general),Taylor,http://dbpedia.org/resource/Battle_of_Yellow_Bayou
http://dbpedia.org/resource/Richard_Taylor_(general),Taylor,http://dbpedia.org/resource/Battle_of_Mansfield
http://dbpedia.org/resource/Richard_Taylor_(general),Taylor,http://dbpedia.org/resource/Red_River_Campaign
http://dbpedia.org/resource/Truman_Seymour,Seymour,http://dbpedia.org/resource/Battle_of_Olustee
http://dbpedia.org/resource/William_Quantrill,Quantrill,http://dbpedia.org/resource/Battle_of_Baxter_Springs
http://dbpedia.org/resource/William_Quantrill,Quantrill,http://dbpedia.org/resource/Lawrence_Massacre
http://dbpedia.org/resource/James_K._Marshall,Marshall,http://dbpedia.org/resource/Joint_Expedition_against_Franklin
http://dbpedia.org/resource/Johnson_Hagood_(governor),Hagood,http://dbpedia.org/resource/Battle_of_Grimball's_Landing
http://dbpedia.org/resource/Louis_M._Goldsborough,Goldsborough,http://dbpedia.org/resource/Battle_of_Hampton_Roads
http://dbpedia.org/resource/Benjamin_Prentiss,Prentiss,http://dbpedia.org/resource/Battle_of_Helena
http://dbpedia.org/resource/George_A._Porterfield,Porterfield,http://dbpedia.org/resource/Battle_of_Philippi_(West_Virginia)
http://dbpedia.org/resource/James_Fleming_Fagan,Fagan,http://dbpedia.org/resource/Battle_of_Marais_des_Cygnes
http://dbpedia.org/resource/James_Fleming_Fagan,Fagan,http://dbpedia.org/resource/Battle_of_Mine_Creek
http://dbpedia.org/resource/James_Fleming_Fagan,Fagan,http://dbpedia.org/resource/Battle_of_Marks'_Mills
http://dbpedia.org/resource/Robert_C._Schenck,Schenck,http://dbpedia.org/resource/Jones-Imboden_Raid
http://dbpedia.org/resource/St._John_Richardson_Liddell,Liddell,http://dbpedia.org/resource/Battle_of_Liberty_Gap
http://dbpedia.org/resource/Stephen_A._Hurlbut,Hurlbut,http://dbpedia.org/resource/Battle_of_Hatchie's_Bridge
http://dbpedia.org/resource/Stephen_G._Burbridge,Burbridge,http://dbpedia.org/resource/Battle_of_Cynthiana
http://dbpedia.org/resource/Stephen_G._Burbridge,Burbridge,http://dbpedia.org/resource/Battle_of_Mount_Sterling
http://dbpedia.org/resource/Charles_Read_(naval_officer),Read,http://dbpedia.org/resource/Battle_of_Trent's_Reach
http://dbpedia.org/resource/William_B._Cushing,Cushing,http://dbpedia.org/resource/Capture_of_Plymouth
http://dbpedia.org/resource/Gordon_Granger,Granger,http://dbpedia.org/resource/Battle_of_Mobile_Bay
http://dbpedia.org/resource/Darius_N._Couch,Couch,http://dbpedia.org/resource/Skirmish_of_Sporting_Hill
http://dbpedia.org/resource/Nathan_George_Evans,Evans,http://dbpedia.org/resource/Battle_of_Kinston
http://dbpedia.org/resource/William_A._Webb,Webb,http://dbpedia.org/resource/Battle_of_Wassaw_Sound
http://dbpedia.org/resource/Charles_Zagonyi,Zagonyi,http://dbpedia.org/resource/First_Battle_of_Springfield
http://dbpedia.org/resource/Hamilton_P._Bee,Bee,http://dbpedia.org/resource/Battle_of_Monett's_Ferry
http://dbpedia.org/resource/Hamilton_P._Bee,Bee,http://dbpedia.org/resource/Nueces_massacre
http://dbpedia.org/resource/Hamilton_P._Bee,Bee,http://dbpedia.org/resource/Battle_of_Brownsville
http://dbpedia.org/resource/Godfrey_Weitzel,Weitzel,http://dbpedia.org/resource/Battle_of_Georgia_Landing
http://dbpedia.org/resource/Godfrey_Weitzel,Weitzel,http://dbpedia.org/resource/Battle_of_Kock's_Plantation
http://dbpedia.org/resource/John_Mobberly,Mobberly,http://dbpedia.org/resource/George's_Schoolhouse_Raid
http://dbpedia.org/resource/Benjamin_S._Roberts,Roberts,http://dbpedia.org/resource/Jones-Imboden_Raid
http://dbpedia.org/resource/Egbert_B._Brown,Brown,http://dbpedia.org/resource/Second_Battle_of_Springfield
http://dbpedia.org/resource/William_Plummer_Benton,Benton,http://dbpedia.org/resource/Battle_of_Cotton_Plant
http://dbpedia.org/resource/John_W._Frazer,Frazer,http://dbpedia.org/resource/Battle_of_the_Cumberland_Gap_(1863)
http://dbpedia.org/resource/David_Hunter,Hunter,http://dbpedia.org/resource/Battle_of_Piedmont
http://dbpedia.org/resource/Henry_Halleck,Halleck,http://dbpedia.org/resource/Siege_of_Corinth
http://dbpedia.org/resource/Don_Carlos_Buell,Buell,http://dbpedia.org/resource/Battle_of_Perryville
http://dbpedia.org/resource/Don_Carlos_Buell,Buell,http://dbpedia.org/resource/Battle_of_Shiloh
http://dbpedia.org/resource/Edward_Ord,Ord,http://dbpedia.org/resource/Battle_of_Hatchie's_Bridge
http://dbpedia.org/resource/Edward_Ord,Ord,http://dbpedia.org/resource/Appomattox_Campaign
http://dbpedia.org/resource/John_S._Mosby,Mosby,http://dbpedia.org/resource/Skirmish_at_Miskel_Farm
http://dbpedia.org/resource/John_S._Mosby,Mosby,http://dbpedia.org/resource/Action_at_Mount_Zion_Church
http://dbpedia.org/resource/John_S._Mosby,Mosby,http://dbpedia.org/resource/The_Burning_Raid
http://dbpedia.org/resource/John_S._Mosby,Mosby,http://dbpedia.org/resource/Battle_of_Kabletown
http://dbpedia.org/resource/Turner_Ashby,Ashby,http://dbpedia.org/resource/Battle_of_Good's_Farm
http://dbpedia.org/resource/Turner_Ashby,Ashby,http://dbpedia.org/resource/Battle_of_Bolivar_Heights
http://dbpedia.org/resource/William_J._Hardee,Hardee,http://dbpedia.org/resource/Battle_of_Atlanta
http://dbpedia.org/resource/William_J._Hardee,Hardee,http://dbpedia.org/resource/Battle_of_Averasborough
http://dbpedia.org/resource/William_Rosecrans,Rosecrans,http://dbpedia.org/resource/Battle_of_Corrick's_Ford
http://dbpedia.org/resource/William_Rosecrans,Rosecrans,http://dbpedia.org/resource/Western_Virginia_Campaign
http://dbpedia.org/resource/William_Rosecrans,Rosecrans,http://dbpedia.org/resource/Second_Battle_of_Corinth
http://dbpedia.org/resource/William_Rosecrans,Rosecrans,http://dbpedia.org/resource/Battle_of_Stones_River
http://dbpedia.org/resource/Hugh_Judson_Kilpatrick,Kilpatrick,"http://dbpedia.org/resource/Battle_of_Waynesboro,_Georgia"
http://dbpedia.org/resource/Hugh_Judson_Kilpatrick,Kilpatrick,http://dbpedia.org/resource/Battle_of_Aiken
http://dbpedia.org/resource/Hugh_Judson_Kilpatrick,Kilpatrick,http://dbpedia.org/resource/Battle_of_Monroe's_Crossroads
http://dbpedia.org/resource/William_B._Taliaferro,Taliaferro,http://dbpedia.org/resource/Battle_of_Gloucester_Point_(1861)
http://dbpedia.org/resource/Alexander_Schimmelfennig,Schimmelfennig,http://dbpedia.org/resource/Battle_of_Grimball's_Causeway
http://dbpedia.org/resource/Charles_Henry_Davis,Davis,http://dbpedia.org/resource/Battle_of_Memphis
http://dbpedia.org/resource/Frederick_Benteen,Benteen,http://dbpedia.org/resource/Battle_of_Marais_des_Cygnes
http://dbpedia.org/resource/Garrett_J._Pendergrast,Pendergrast,http://dbpedia.org/resource/Battle_of_Gloucester_Point_(1861)
http://dbpedia.org/resource/John_George_Walker,Walker,"http://dbpedia.org/resource/Battle_of_Richmond,_Louisiana"
http://dbpedia.org/resource/Richard_W._Dowling,Dowling,http://dbpedia.org/resource/Second_Battle_of_Sabine_Pass
http://dbpedia.org/resource/John_Milton_Thayer,Thayer,http://dbpedia.org/resource/Battle_of_Fort_Smith
http://dbpedia.org/resource/Sherod_Hunter,Hunter,http://dbpedia.org/resource/Second_Battle_of_Mesilla
http://dbpedia.org/resource/Thomas_A._Morris,Morris,http://dbpedia.org/resource/Battle_of_Corrick's_Ford
http://dbpedia.org/resource/Thomas_A._Morris,Morris,http://dbpedia.org/resource/Battle_of_Philippi_(West_Virginia)
http://dbpedia.org/resource/Robert_V._Richardson,Richardson,http://dbpedia.org/resource/Grierson's_Raid
http://dbpedia.org/resource/Alfred_Mouton,Mouton,http://dbpedia.org/resource/Battle_of_Georgia_Landing
http://dbpedia.org/resource/John_W._Geary,Geary,http://dbpedia.org/resource/Battle_of_Bolivar_Heights
http://dbpedia.org/resource/Earl_Van_Dorn,Van Dorn,http://dbpedia.org/resource/Battle_of_Pea_Ridge
http://dbpedia.org/resource/Earl_Van_Dorn,Van Dorn,http://dbpedia.org/resource/Battle_of_Hatchie's_Bridge
http://dbpedia.org/resource/Earl_Van_Dorn,Van Dorn,http://dbpedia.org/resource/Second_Battle_of_Corinth
http://dbpedia.org/resource/Oliver_O._Howard,Howard,http://dbpedia.org/resource/Battle_of_Pickett's_Mill
http://dbpedia.org/resource/Wade_Hampton_III,Hampton III,http://dbpedia.org/resource/Battle_of_Monroe's_Crossroads
http://dbpedia.org/resource/Powell_Clayton,Clayton,http://dbpedia.org/resource/Battle_of_Pine_Bluff
http://dbpedia.org/resource/Thomas_C._Hindman,Hindman,http://dbpedia.org/resource/Battle_of_Cotton_Plant
http://dbpedia.org/resource/Thomas_C._Hindman,Hindman,http://dbpedia.org/resource/Battle_of_Prairie_Grove
http://dbpedia.org/resource/Thomas_C._Hindman,Hindman,http://dbpedia.org/resource/Battle_of_Van_Buren
http://dbpedia.org/resource/Thomas_James_Churchill,Churchill,http://dbpedia.org/resource/Battle_of_Arkansas_Post
http://dbpedia.org/resource/Albin_Francisco_Schoepf,Schoepf,http://dbpedia.org/resource/Battle_of_Camp_Wildcat
http://dbpedia.org/resource/John_Brown_Gordon,Gordon,http://dbpedia.org/resource/Battle_of_Fort_Stedman
http://dbpedia.org/resource/Richard_Montgomery_Gano,Gano,http://dbpedia.org/resource/Battle_of_Cabin_Creek
http://dbpedia.org/resource/Richard_Montgomery_Gano,Gano,http://dbpedia.org/resource/Battle_of_Massard_Prairie
http://dbpedia.org/resource/Lawrence_O'Bryan_Branch,Branch,http://dbpedia.org/resource/Battle_of_New_Bern
http://dbpedia.org/resource/Charles_W._Flusser,Flusser,http://dbpedia.org/resource/Joint_Expedition_against_Franklin
http://dbpedia.org/resource/Gouverneur_K._Warren,Warren,http://dbpedia.org/resource/Battle_of_Lewis's_Farm
http://dbpedia.org/resource/Gouverneur_K._Warren,Warren,http://dbpedia.org/resource/Second_Battle_of_Auburn
http://dbpedia.org/resource/William_B._Renshaw,Renshaw,http://dbpedia.org/resource/Battle_of_Galveston_Harbor_(1862)
http://dbpedia.org/resource/John_D._Imboden,Imboden,http://dbpedia.org/resource/Battle_of_Charlestown
http://dbpedia.org/resource/John_D._Imboden,Imboden,http://dbpedia.org/resource/Jones-Imboden_Raid
http://dbpedia.org/resource/Wesley_Merritt,Merritt,http://dbpedia.org/resource/Battle_of_Smithfield_Crossing
http://dbpedia.org/resource/Wesley_Merritt,Merritt,http://dbpedia.org/resource/The_Burning_Raid
http://dbpedia.org/resource/William_B._Franklin,Franklin,http://dbpedia.org/resource/Battle_of_South_Mountain
http://dbpedia.org/resource/William_B._Franklin,Franklin,http://dbpedia.org/resource/Second_Battle_of_Sabine_Pass
