uri,Union_Army_generals,Union_Army_colonels,Union_Army_officers,Union_Army_soldiers,Union_Army_personnel,Union_Navy_admirals,Union_Navy_officers,Union_Navy_sailors,Union_Navy_personnel,Confederate_States_Army_generals,Confederate_States_Army_officers,Confederate_States_Army_soldiers,Confederate_States_Army_personnel,Confederate_States_Navy_admirals,Confederate_States_Navy_officers,Confederate_States_Navy_sailors,Confederate_States_Navy_personnel
http://dbpedia.org/resource/Lunsford_L._Lomax,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"http://dbpedia.org/resource/Charles_Francis_Adams,_Jr.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_E._Kenna,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://dbpedia.org/resource/Isaac_N._Comstock,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"http://dbpedia.org/resource/Edward_Burd_Grubb,_Jr.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Abram_S._Piatt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_F._Knipe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_Hinson_Cole,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/resource/David_Porter_McCorkle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
http://dbpedia.org/resource/Joseph_Dutton,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Stephen_Dodson_Ramseur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_Schofield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Jeremiah_Kuder,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Timothy_Robbins_Stanley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_G._Barnard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Benjamin_A._Willis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_Connor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Greenleaf_T._Stevens,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Isaac_M._St._John,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_Cogswell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Hiram_Scofield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_H._Brown_(Medal_of_Honor),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thornton_A._Jenkins,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Adolph_Proskauer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Robert_Latimer_McCook,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_C._Carpenter_(admiral),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_Rea_Reed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Philip_Goettel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Gilbert_S._Meem,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_Holt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Albert_Harrison_Hoyt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_B._Steedman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Arnold_Elzey,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Hendley_S._Bennett,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Nicholas_T._Kane,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Jacob_Fawcett,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Samuel_Greene,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Robert_Daniel_Johnston,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_Manly_Stedman,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Frederick_Knefler,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_E._Read,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Hannibal_Boone,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Joshua_T._Owen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_Mansfield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_A._Clark,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/David_J._Naylor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Augustus_F._Allen,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Alfred_Horatio_Belo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/resource/James_R._Durham,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Peter_H._Allabach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_D._Taylor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_H._Godman,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Harvey_A._Allen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Albert_Lindley_Lee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Edward_P._Doherty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_Burk,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Richard_Watson_Gilder,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Reese_Clark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_B._Cheadle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Theodore_Frelinghuysen_Jewell,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_J._Kershaw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_Melville,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Moncena_Dunn_(soldier),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Samuel_Benton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_E._Adams,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Edward_Crossland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/James_Mann_(politician),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Paul_Octave_H%C3%A9bert,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_M._Burns_(sailor),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_P._Foster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Frank_Posegate,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Alexander_Shaler,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_M._Logan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Ezra_P._Ewers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Frederick_Benteen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Henry_Crimmel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Otho_F._Strahl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Richard_W._Dowling,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Samuel_Nicholl_Benjamin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Edward_M._Knox,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Madison_Miller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_Fleming_Fagan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_H._Pugh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Raphael_Semmes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
http://dbpedia.org/resource/Charles_Follen_Adams,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Silas_Adams,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Henry_Goddard_Thomas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_Toomer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Archibald_Freeman,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_B._Weber,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Frederick_Edward_White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_Nichols_(Medal_of_Honor),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_Anglin_(Medal_of_Honor),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_E._Cobb,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Samuel_Spencer_(Southern_Railway),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/resource/Albert_Taylor_Goodwyn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/William_Mervine,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Edwin_E._Woodman,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Leonidas_M._Godley,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Noah_Miller_Glatfelter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Louis_Renninger,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_Sickles,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_B._Sanborn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Eli_Long,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_A._Wharton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_D._Perkins,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Carlton_N._Camp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_Merrill_(Medal_of_Honor),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Elliott_Warren_Rice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Anthony_Allaire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_Irving_(Medal_of_Honor),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_L._Hogg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Elliott_Fitch_Shepard,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Ernest_Veuve,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_A._Poindexter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/George_Robinson_Black,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/David_Gregg_McIntosh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/John_Horton_Slaughter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/resource/Horatio_Bridge,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_M._Shackelford,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_H._Calkins,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Samuel_Bard_(politician),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Gustavus_A._Finkelnburg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Samuel_P._Heintzelman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Theophilus_H._Holmes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_H._Dore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Greenbury_L._Fort,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_P._Kimball,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Alfred_Eliab_Buck,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Isham_Warren_Garrott,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"http://dbpedia.org/resource/William_H._Seward,_Jr.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_H._Brown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_Nagle_(general),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_Elwood_Brown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Robert_B._Vance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_G._Lewis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Ridgley_C._Powers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Rollin_V._Ankeny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Henry_M._Judah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_F._Reynolds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Rutherford_B._Hayes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_Gill_Green,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Abiather_J._Knowles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Richard_B._Garnett,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Hezekiah_G._Spruill,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Ulric_L._Crocker,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Preston_Smith_(general),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Henry_McIver,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/resource/George_Clay_Ginty,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Johnston_de_Peyster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Martin_L._Clardy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Isaac_E._Avery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Frederick_S._Lovell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_G._Dahlgren,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Hugh_W._Mercer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_G._Gould,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_H._Crook,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Francis_A._Shoup,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Franklin_Carr_(soldier),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_R._Bard,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_J._Williams_(American_Civil_War),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Alanson_Merwin_Randol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_K._Corson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Gaines_Lawson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"http://dbpedia.org/resource/George_S._Patton,_Sr.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/A._P._Hill,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_Woodward_Philip,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_Seay,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/resource/Philip_N._Luckett,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_Y._W._Ripley,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Henry_S._Finkenbiner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Christian_Albert_(Medal_of_Honor),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_Hanks_(Medal_of_Honor),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Alonzo_Garcelon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Jonathan_M._Foltz,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_Smith_(Medal_of_Honor),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_H._Wells,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/David_Lang_(Civil_War),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Malinda_Blalock,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/resource/William_Madden,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Henry_Joel_Scudder,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Elijah_D._Taft,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_Schutt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Henry_C._Deming,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Nicholas_Fox,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Augustin_Flanagan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Alfred_Moore_Waddell,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Alexander_Elliott,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_A._Garfield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_Watson_Barr,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Vespasian_Warner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Alonzo_Cushing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_J._Strait,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://dbpedia.org/resource/Oliver_Hazard_Payne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_Read_Scurry,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Goldsmith_W._Hewitt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_F._Walcott,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Albert_Parsons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Napoleon_J.T._Dana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_Byron_Currey,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Clifton_R._Breckinridge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
http://dbpedia.org/resource/James_B._Ricketts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_D._Stewart_(politician),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Grenville_M._Dodge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Andrew_K._Campbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_Brown_(sailor),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_Plank_Tracey,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/William_P._Edwards,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/Charles_Day_(Medal_of_Honor),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/George_Henry_Hoyt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Richard_H._Cosgriff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Levi_T._Griffin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_W._Kimball,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/David_Orbansky,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Joseph_R._Anderson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/Van_H._Manning,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/resource/John_J._Toffey,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thaddeus_P._Mott,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Samuel_H._Starr,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Oliver_S._Glisson,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_Martin_Broomall,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Elisha_Hunt_Rhodes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_I._Christiancy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Richard_Griffith_(general),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/resource/John_B._Long,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://dbpedia.org/resource/Edmund_Ruffin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/resource/Benjamin_Bristow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Richard_Delafield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Thomas_E._G._Ransom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Ormsby_B._Thomas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Edward_Swatton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Francis_Asbury_Roe,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/James_L._Mitchell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"http://dbpedia.org/resource/James_H._Platt,_Jr.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/resource/Stephen_Mallory_II,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
